year;departement_code;sex;population;classe_age_5
1992;85;F;9114;75_79
1992;86;F;6936;75_79
1992;87;F;7536;75_79
1992;88;F;6763;75_79
1992;89;F;6225;75_79
1992;90;F;2007;75_79
1992;91;F;10345;75_79
1992;92;F;20025;75_79
1992;93;F;14201;75_79
1992;94;F;15332;75_79
1992;95;F;9706;75_79
1992;971;F;3439;75_79
1992;972;F;4166;75_79
1992;973;F;474;75_79
1992;974;F;4073;75_79
1993;01;F;5870;75_79
1993;02;F;6860;75_79
1993;03;F;6975;75_79
1993;04;F;2220;75_79
1993;05;F;1836;75_79
1993;06;F;22465;75_79
1993;07;F;4732;75_79
1993;08;F;3622;75_79
1993;09;F;2694;75_79
1993;10;F;4277;75_79
1993;11;F;5814;75_79
1993;12;F;5654;75_79
1993;13;F;26926;75_79
1993;14;F;8196;75_79
1993;15;F;3051;75_79
1993;16;F;5805;75_79
1993;17;F;9300;75_79
1993;18;F;5577;75_79
1993;19;F;4945;75_79
1993;2A;F;2130;75_79
1993;2B;F;2439;75_79
1993;21;F;6763;75_79
1993;22;F;9748;75_79
1993;23;F;3032;75_79
1993;24;F;7751;75_79
1993;25;F;6036;75_79
1993;26;F;6154;75_79
1993;27;F;6232;75_79
1993;28;F;5267;75_79
1993;29;F;14918;75_79
1993;30;F;9351;75_79
1993;31;F;12932;75_79
1993;32;F;3364;75_79
1993;33;F;18195;75_79
1993;34;F;12998;75_79
1993;35;F;10774;75_79
1993;36;F;4709;75_79
1993;37;F;8107;75_79
1993;38;F;12466;75_79
1993;39;F;3888;75_79
1993;40;F;5698;75_79
1993;41;F;5128;75_79
1993;42;F;11719;75_79
1993;43;F;3529;75_79
1993;44;F;14030;75_79
1993;45;F;8011;75_79
1993;46;F;3162;75_79
1993;47;F;5691;75_79
1993;48;F;1507;75_79
1993;49;F;9407;75_79
1993;50;F;7479;75_79
1993;51;F;6897;75_79
1993;52;F;3027;75_79
1993;53;F;4219;75_79
1993;54;F;9118;75_79
1993;55;F;2917;75_79
1993;56;F;10027;75_79
1993;57;F;11508;75_79
1993;58;F;4595;75_79
1993;59;F;28046;75_79
1993;60;F;7572;75_79
1993;61;F;4567;75_79
1993;62;F;19088;75_79
1993;63;F;8576;75_79
1993;64;F;10516;75_79
1993;65;F;4267;75_79
1993;66;F;7541;75_79
1993;67;F;12315;75_79
1993;68;F;8313;75_79
1993;69;F;19224;75_79
1993;70;F;3435;75_79
1993;71;F;9441;75_79
1993;72;F;7831;75_79
1993;73;F;4838;75_79
1993;74;F;6749;75_79
1993;75;F;36438;75_79
1993;76;F;16419;75_79
1993;77;F;10519;75_79
1993;78;F;11429;75_79
1993;79;F;5372;75_79
1993;80;F;7422;75_79
1993;81;F;5892;75_79
1993;82;F;3513;75_79
1993;83;F;15483;75_79
1993;84;F;7261;75_79
1993;85;F;7905;75_79
1993;86;F;6082;75_79
1993;87;F;6617;75_79
1993;88;F;5861;75_79
1993;89;F;5500;75_79
1993;90;F;1829;75_79
1993;91;F;9483;75_79
1993;92;F;18033;75_79
1993;93;F;12969;75_79
1993;94;F;13826;75_79
1993;95;F;8780;75_79
1993;971;F;3551;75_79
1993;972;F;4281;75_79
1993;973;F;497;75_79
1993;974;F;4118;75_79
1994;01;F;5235;75_79
1994;02;F;6064;75_79
1994;03;F;6221;75_79
1994;04;F;2020;75_79
1994;05;F;1720;75_79
1994;06;F;20582;75_79
1994;07;F;4249;75_79
1994;08;F;3139;75_79
1994;09;F;2444;75_79
1994;10;F;3897;75_79
1994;11;F;5151;75_79
1994;12;F;4861;75_79
1994;13;F;24996;75_79
1994;14;F;7472;75_79
1994;15;F;2767;75_79
1994;16;F;5170;75_79
1994;17;F;8459;75_79
1994;18;F;5003;75_79
1994;19;F;4363;75_79
1994;2A;F;1965;75_79
1994;2B;F;2333;75_79
1994;21;F;6146;75_79
1994;22;F;8880;75_79
1994;23;F;2588;75_79
1994;24;F;7087;75_79
1994;25;F;5545;75_79
1994;26;F;5518;75_79
1994;27;F;5780;75_79
1994;28;F;4824;75_79
1994;29;F;13715;75_79
1994;30;F;8682;75_79
1994;31;F;11778;75_79
1994;32;F;2884;75_79
1994;33;F;16766;75_79
1994;34;F;12059;75_79
1994;35;F;9879;75_79
1994;36;F;4214;75_79
1994;37;F;7380;75_79
1994;38;F;11278;75_79
1994;39;F;3574;75_79
1994;40;F;5086;75_79
1994;41;F;4562;75_79
1994;42;F;10605;75_79
1994;43;F;3058;75_79
1994;44;F;12633;75_79
1994;45;F;7158;75_79
1994;46;F;2737;75_79
1994;47;F;5117;75_79
1994;48;F;1301;75_79
1994;49;F;8324;75_79
1994;50;F;6945;75_79
1994;51;F;6233;75_79
1994;52;F;2703;75_79
1994;53;F;3630;75_79
1994;54;F;8077;75_79
1994;55;F;2520;75_79
1994;56;F;9031;75_79
1994;57;F;10371;75_79
1994;58;F;4101;75_79
1994;59;F;23622;75_79
1994;60;F;6962;75_79
1994;61;F;4077;75_79
1994;62;F;17525;75_79
1994;63;F;7494;75_79
1994;64;F;9624;75_79
1994;65;F;3886;75_79
1994;66;F;6981;75_79
1994;67;F;10799;75_79
1994;68;F;7143;75_79
1994;69;F;17428;75_79
1994;70;F;3066;75_79
1994;71;F;8505;75_79
1994;72;F;7055;75_79
1994;73;F;4361;75_79
1994;74;F;6237;75_79
1994;75;F;33130;75_79
1994;76;F;15211;75_79
1994;77;F;9832;75_79
1994;78;F;10557;75_79
1994;79;F;4760;75_79
1994;80;F;6662;75_79
1994;81;F;5222;75_79
1994;82;F;3110;75_79
1994;83;F;14501;75_79
1994;84;F;6556;75_79
1994;85;F;7013;75_79
1994;86;F;5364;75_79
1994;87;F;5912;75_79
1994;88;F;5190;75_79
1994;89;F;5015;75_79
1994;90;F;1667;75_79
1994;91;F;8694;75_79
1994;92;F;16541;75_79
1994;93;F;12072;75_79
1994;94;F;12911;75_79
1994;95;F;8293;75_79
1994;971;F;3663;75_79
1994;972;F;4399;75_79
1994;973;F;520;75_79
1994;974;F;4242;75_79
1995;01;F;4799;75_79
1995;02;F;5596;75_79
1995;03;F;5533;75_79
1995;04;F;1913;75_79
1995;05;F;1592;75_79
1995;06;F;19035;75_79
1995;07;F;3865;75_79
1995;08;F;2874;75_79
1995;09;F;2141;75_79
1995;10;F;3628;75_79
1995;11;F;4725;75_79
1995;12;F;4206;75_79
1995;13;F;23925;75_79
1995;14;F;7104;75_79
1995;15;F;2478;75_79
1995;16;F;4663;75_79
1995;17;F;7744;75_79
1995;18;F;4568;75_79
1995;19;F;3879;75_79
1995;2A;F;1913;75_79
1995;2B;F;2291;75_79
1995;21;F;5711;75_79
1995;22;F;8338;75_79
1995;23;F;2191;75_79
1995;24;F;6432;75_79
1995;25;F;5170;75_79
1995;26;F;5164;75_79
1995;27;F;5502;75_79
1995;28;F;4581;75_79
1995;29;F;12535;75_79
1995;30;F;8234;75_79
1995;31;F;11016;75_79
1995;32;F;2586;75_79
1995;33;F;15704;75_79
1995;34;F;11442;75_79
1995;35;F;8987;75_79
1995;36;F;3588;75_79
1995;37;F;6702;75_79
1995;38;F;10525;75_79
1995;39;F;3261;75_79
1995;40;F;4605;75_79
1995;41;F;4135;75_79
1995;42;F;9733;75_79
1995;43;F;2768;75_79
1995;44;F;11571;75_79
1995;45;F;6655;75_79
1995;46;F;2450;75_79
1995;47;F;4603;75_79
1995;48;F;1107;75_79
1995;49;F;7551;75_79
1995;50;F;6579;75_79
1995;51;F;5820;75_79
1995;52;F;2500;75_79
1995;53;F;3308;75_79
1995;54;F;7491;75_79
1995;55;F;2275;75_79
1995;56;F;8296;75_79
1995;57;F;10012;75_79
1995;58;F;3755;75_79
1995;59;F;21753;75_79
1995;60;F;6600;75_79
1995;61;F;3696;75_79
1995;62;F;16668;75_79
1995;63;F;6768;75_79
1995;64;F;8866;75_79
1995;65;F;3527;75_79
1995;66;F;6832;75_79
1995;67;F;10262;75_79
1995;68;F;6921;75_79
1995;69;F;16298;75_79
1995;70;F;2710;75_79
1995;71;F;7630;75_79
1995;72;F;6542;75_79
1995;73;F;3997;75_79
1995;74;F;5855;75_79
1995;75;F;30563;75_79
1995;76;F;14487;75_79
1995;77;F;9358;75_79
1995;78;F;10035;75_79
1995;79;F;4268;75_79
1995;80;F;6283;75_79
1995;81;F;4609;75_79
1995;82;F;2799;75_79
1995;83;F;13922;75_79
1995;84;F;6199;75_79
1995;85;F;6339;75_79
1995;86;F;4791;75_79
1995;87;F;5287;75_79
1995;88;F;4713;75_79
1995;89;F;4693;75_79
1995;90;F;1493;75_79
1995;91;F;8243;75_79
1995;92;F;15451;75_79
1995;93;F;11502;75_79
1995;94;F;12109;75_79
1995;95;F;7965;75_79
1995;971;F;3782;75_79
1995;972;F;4519;75_79
1995;973;F;545;75_79
1995;974;F;4265;75_79
1996;01;F;5794;75_79
1996;02;F;6941;75_79
1996;03;F;6455;75_79
1996;04;F;2249;75_79
1996;05;F;1902;75_79
1996;06;F;21412;75_79
1996;07;F;4549;75_79
1996;08;F;3521;75_79
1996;09;F;2554;75_79
1996;10;F;4274;75_79
1996;11;F;5707;75_79
1996;12;F;4832;75_79
1996;13;F;27249;75_79
1996;14;F;8721;75_79
1996;15;F;2870;75_79
1996;16;F;5584;75_79
1996;17;F;9453;75_79
1996;18;F;5359;75_79
1996;19;F;4556;75_79
1996;2A;F;2099;75_79
1996;2B;F;2598;75_79
1996;21;F;6734;75_79
1996;22;F;10111;75_79
1996;23;F;2527;75_79
1996;24;F;7544;75_79
1996;25;F;6073;75_79
1996;26;F;6212;75_79
1996;27;F;6538;75_79
1996;28;F;5404;75_79
1996;29;F;14810;75_79
1996;30;F;9797;75_79
1996;31;F;12852;75_79
1996;32;F;3099;75_79
1996;33;F;18653;75_79
1996;34;F;13788;75_79
1996;35;F;10897;75_79
1996;36;F;4160;75_79
1996;37;F;7997;75_79
1996;38;F;12305;75_79
1996;39;F;3949;75_79
1996;40;F;5327;75_79
1996;41;F;5045;75_79
1996;42;F;11228;75_79
1996;43;F;3310;75_79
1996;44;F;13971;75_79
1996;45;F;8043;75_79
1996;46;F;2920;75_79
1996;47;F;5379;75_79
1996;48;F;1227;75_79
1996;49;F;9158;75_79
1996;50;F;8002;75_79
1996;51;F;6931;75_79
1996;52;F;2917;75_79
1996;53;F;4005;75_79
1996;54;F;8879;75_79
1996;55;F;2712;75_79
1996;56;F;9868;75_79
1996;57;F;11642;75_79
1996;58;F;4426;75_79
1996;59;F;28142;75_79
1996;60;F;7914;75_79
1996;61;F;4582;75_79
1996;62;F;19966;75_79
1996;63;F;8213;75_79
1996;64;F;10019;75_79
1996;65;F;4055;75_79
1996;66;F;7939;75_79
1996;67;F;12135;75_79
1996;68;F;8186;75_79
1996;69;F;19118;75_79
1996;70;F;3317;75_79
1996;71;F;9158;75_79
1996;72;F;7778;75_79
1996;73;F;4726;75_79
1996;74;F;6950;75_79
1996;75;F;34064;75_79
1996;76;F;16928;75_79
1996;77;F;10919;75_79
1996;78;F;11816;75_79
1996;79;F;5234;75_79
1996;80;F;7485;75_79
1996;81;F;5575;75_79
1996;82;F;3406;75_79
1996;83;F;16179;75_79
1996;84;F;7172;75_79
1996;85;F;7563;75_79
1996;86;F;5709;75_79
1996;87;F;6172;75_79
1996;88;F;5628;75_79
1996;89;F;5482;75_79
1996;90;F;1704;75_79
1996;91;F;9699;75_79
1996;92;F;18050;75_79
1996;93;F;13244;75_79
1996;94;F;14097;75_79
1996;95;F;9367;75_79
1996;971;F;3903;75_79
1996;972;F;4643;75_79
1996;973;F;570;75_79
1996;974;F;4600;75_79
1997;01;F;6916;75_79
1997;02;F;8370;75_79
1997;03;F;7748;75_79
1997;04;F;2648;75_79
1997;05;F;2181;75_79
1997;06;F;24225;75_79
1997;07;F;5548;75_79
1997;08;F;4327;75_79
1997;09;F;3102;75_79
1997;10;F;4982;75_79
1997;11;F;7006;75_79
1997;12;F;5796;75_79
1997;13;F;31159;75_79
1997;14;F;10304;75_79
1997;15;F;3414;75_79
1997;16;F;6740;75_79
1997;17;F;11481;75_79
1997;18;F;6263;75_79
1997;19;F;5558;75_79
1997;2A;F;2337;75_79
1997;2B;F;2803;75_79
1997;21;F;8014;75_79
1997;22;F;12164;75_79
1997;23;F;3119;75_79
1997;24;F;9134;75_79
1997;25;F;6971;75_79
1997;26;F;7305;75_79
1997;27;F;7607;75_79
1997;28;F;6334;75_79
1997;29;F;17404;75_79
1997;30;F;11659;75_79
1997;31;F;15192;75_79
1997;32;F;3712;75_79
1997;33;F;22238;75_79
1997;34;F;16397;75_79
1997;35;F;13113;75_79
1997;36;F;5066;75_79
1997;37;F;9340;75_79
1997;38;F;14356;75_79
1997;39;F;4748;75_79
1997;40;F;6415;75_79
1997;41;F;5948;75_79
1997;42;F;13155;75_79
1997;43;F;4097;75_79
1997;44;F;16872;75_79
1997;45;F;9521;75_79
1997;46;F;3636;75_79
1997;47;F;6500;75_79
1997;48;F;1513;75_79
1997;49;F;10976;75_79
1997;50;F;9438;75_79
1997;51;F;8064;75_79
1997;52;F;3423;75_79
1997;53;F;4756;75_79
1997;54;F;10485;75_79
1997;55;F;3222;75_79
1997;56;F;11873;75_79
1997;57;F;13919;75_79
1997;58;F;5246;75_79
1997;59;F;35453;75_79
1997;60;F;9195;75_79
1997;61;F;5449;75_79
1997;62;F;23310;75_79
1997;63;F;10128;75_79
1997;64;F;11665;75_79
1997;65;F;4730;75_79
1997;66;F;9213;75_79
1997;67;F;14441;75_79
1997;68;F;9887;75_79
1997;69;F;22494;75_79
1997;70;F;3973;75_79
1997;71;F;10915;75_79
1997;72;F;9196;75_79
1997;73;F;5650;75_79
1997;74;F;8097;75_79
1997;75;F;37813;75_79
1997;76;F;19274;75_79
1997;77;F;12517;75_79
1997;78;F;13947;75_79
1997;79;F;6264;75_79
1997;80;F;8652;75_79
1997;81;F;6942;75_79
1997;82;F;4126;75_79
1997;83;F;18673;75_79
1997;84;F;8471;75_79
1997;85;F;9145;75_79
1997;86;F;6835;75_79
1997;87;F;7367;75_79
1997;88;F;6530;75_79
1997;89;F;6368;75_79
1997;90;F;1915;75_79
1997;91;F;11342;75_79
1997;92;F;20830;75_79
1997;93;F;15220;75_79
1997;94;F;16491;75_79
1997;95;F;10866;75_79
1997;971;F;4030;75_79
1997;972;F;4771;75_79
1997;973;F;597;75_79
1997;974;F;4712;75_79
1998;01;F;7951;75_79
1998;02;F;9630;75_79
1998;03;F;8930;75_79
1998;04;F;2951;75_79
1998;05;F;2485;75_79
1998;06;F;26702;75_79
1998;07;F;6351;75_79
1998;08;F;5146;75_79
1998;09;F;3563;75_79
1998;10;F;5630;75_79
1998;11;F;7956;75_79
1998;12;F;6639;75_79
1998;13;F;34618;75_79
1998;14;F;11655;75_79
1998;15;F;3844;75_79
1998;16;F;7676;75_79
1998;17;F;13119;75_79
1998;18;F;7042;75_79
1998;19;F;6425;75_79
1998;2A;F;2522;75_79
1998;2B;F;3105;75_79
1998;21;F;9079;75_79
1998;22;F;13812;75_79
1998;23;F;3669;75_79
1998;24;F;10446;75_79
1998;25;F;7754;75_79
1998;26;F;8333;75_79
1998;27;F;8419;75_79
1998;28;F;7081;75_79
1998;29;F;19729;75_79
1998;30;F;13116;75_79
1998;31;F;17269;75_79
1998;32;F;4232;75_79
1998;33;F;25014;75_79
1998;34;F;18442;75_79
1998;35;F;15110;75_79
1998;36;F;5805;75_79
1998;37;F;10471;75_79
1998;38;F;16290;75_79
1998;39;F;5353;75_79
1998;40;F;7395;75_79
1998;41;F;6761;75_79
1998;42;F;14859;75_79
1998;43;F;4722;75_79
1998;44;F;19483;75_79
1998;45;F;10692;75_79
1998;46;F;4211;75_79
1998;47;F;7488;75_79
1998;48;F;1708;75_79
1998;49;F;12703;75_79
1998;50;F;10477;75_79
1998;51;F;9140;75_79
1998;52;F;3952;75_79
1998;53;F;5530;75_79
1998;54;F;12041;75_79
1998;55;F;3684;75_79
1998;56;F;13665;75_79
1998;57;F;16060;75_79
1998;58;F;5815;75_79
1998;59;F;41459;75_79
1998;60;F;10225;75_79
1998;61;F;6179;75_79
1998;62;F;26348;75_79
1998;63;F;11854;75_79
1998;64;F;13117;75_79
1998;65;F;5382;75_79
1998;66;F;10167;75_79
1998;67;F;16731;75_79
1998;68;F;11469;75_79
1998;69;F;25142;75_79
1998;70;F;4552;75_79
1998;71;F;12453;75_79
1998;72;F;10273;75_79
1998;73;F;6483;75_79
1998;74;F;9146;75_79
1998;75;F;40920;75_79
1998;76;F;21494;75_79
1998;77;F;13821;75_79
1998;78;F;15620;75_79
1998;79;F;7267;75_79
1998;80;F;9735;75_79
1998;81;F;8143;75_79
1998;82;F;4673;75_79
1998;83;F;20785;75_79
1998;84;F;9575;75_79
1998;85;F;10793;75_79
1998;86;F;7793;75_79
1998;87;F;8403;75_79
1998;88;F;7481;75_79
1998;89;F;7205;75_79
1998;90;F;2239;75_79
1998;91;F;12726;75_79
1998;92;F;23241;75_79
1998;93;F;16737;75_79
1998;94;F;18533;75_79
1998;95;F;12226;75_79
1998;971;F;4162;75_79
1998;972;F;4902;75_79
1998;973;F;624;75_79
1998;974;F;4951;75_79
1999;01;F;8700;75_79
1999;02;F;10850;75_79
1999;03;F;9829;75_79
1999;04;F;3251;75_79
1999;05;F;2681;75_79
1999;06;F;28718;75_79
1999;07;F;6921;75_79
1999;08;F;5777;75_79
1999;09;F;3923;75_79
1999;10;F;6135;75_79
1999;11;F;8684;75_79
1999;12;F;7394;75_79
1999;13;F;37517;75_79
1999;14;F;12787;75_79
1999;15;F;4189;75_79
1999;16;F;8460;75_79
1999;17;F;14582;75_79
1999;18;F;7644;75_79
1999;19;F;7244;75_79
1999;2A;F;2734;75_79
1999;2B;F;3293;75_79
1999;21;F;9874;75_79
1999;22;F;15221;75_79
1999;23;F;4094;75_79
1999;24;F;11451;75_79
1999;25;F;8492;75_79
1999;26;F;9140;75_79
1999;27;F;9133;75_79
1999;28;F;7705;75_79
1999;29;F;21631;75_79
1999;30;F;14339;75_79
1999;31;F;19100;75_79
1999;32;F;4788;75_79
1999;33;F;27477;75_79
1999;34;F;20073;75_79
1999;35;F;16722;75_79
1999;36;F;6288;75_79
1999;37;F;11510;75_79
1999;38;F;18067;75_79
1999;39;F;5834;75_79
1999;40;F;8266;75_79
1999;41;F;7446;75_79
1999;42;F;16332;75_79
1999;43;F;5263;75_79
1999;44;F;21759;75_79
1999;45;F;11801;75_79
1999;46;F;4804;75_79
1999;47;F;8368;75_79
1999;48;F;1857;75_79
1999;49;F;14296;75_79
1999;50;F;11511;75_79
1999;51;F;10035;75_79
1999;52;F;4394;75_79
1999;53;F;6201;75_79
1999;54;F;13467;75_79
1999;55;F;4134;75_79
1999;56;F;15253;75_79
1999;57;F;18098;75_79
1999;58;F;6296;75_79
1999;59;F;46704;75_79
1999;60;F;11124;75_79
1999;61;F;6835;75_79
1999;62;F;28780;75_79
1999;63;F;13212;75_79
1999;64;F;14530;75_79
1999;65;F;5849;75_79
1999;66;F;10991;75_79
1999;67;F;18757;75_79
1999;68;F;13020;75_79
1999;69;F;27579;75_79
1999;70;F;5009;75_79
1999;71;F;13619;75_79
1999;72;F;11264;75_79
1999;73;F;7279;75_79
1999;74;F;10043;75_79
1999;75;F;43328;75_79
1999;76;F;23195;75_79
1999;77;F;14977;75_79
1999;78;F;17055;75_79
1999;79;F;7997;75_79
1999;80;F;10776;75_79
1999;81;F;9170;75_79
1999;82;F;5227;75_79
1999;83;F;22484;75_79
1999;84;F;10507;75_79
1999;85;F;12302;75_79
1999;86;F;8582;75_79
1999;87;F;9263;75_79
1999;88;F;8273;75_79
1999;89;F;7911;75_79
1999;90;F;2423;75_79
1999;91;F;13907;75_79
1999;92;F;25147;75_79
1999;93;F;18078;75_79
1999;94;F;20001;75_79
1999;95;F;13259;75_79
1999;971;F;4509;75_79
1999;972;F;5038;75_79
1999;973;F;653;75_79
1999;974;F;5460;75_79
2000;01;F;9463;75_79
2000;02;F;11957;75_79
2000;03;F;10713;75_79
2000;04;F;3492;75_79
2000;05;F;2974;75_79
2000;06;F;30220;75_79
2000;07;F;7598;75_79
2000;08;F;6274;75_79
2000;09;F;4243;75_79
2000;10;F;6551;75_79
2000;11;F;9308;75_79
2000;12;F;8125;75_79
2000;13;F;40027;75_79
2000;14;F;13785;75_79
2000;15;F;4518;75_79
2000;16;F;9118;75_79
2000;17;F;15766;75_79
2000;18;F;8235;75_79
2000;19;F;7837;75_79
2000;2A;F;2905;75_79
2000;2B;F;3485;75_79
2000;21;F;10542;75_79
2000;22;F;16282;75_79
2000;23;F;4438;75_79
2000;24;F;12420;75_79
2000;25;F;9158;75_79
2000;26;F;9941;75_79
2000;27;F;9772;75_79
2000;28;F;8235;75_79
2000;29;F;23289;75_79
2000;30;F;15252;75_79
2000;31;F;20529;75_79
2000;32;F;5280;75_79
2000;33;F;29556;75_79
2000;34;F;21436;75_79
2000;35;F;18240;75_79
2000;36;F;6879;75_79
2000;37;F;12387;75_79
2000;38;F;19564;75_79
2000;39;F;6271;75_79
2000;40;F;8935;75_79
2000;41;F;8109;75_79
2000;42;F;17599;75_79
2000;43;F;5730;75_79
2000;44;F;23549;75_79
2000;45;F;12668;75_79
2000;46;F;5239;75_79
2000;47;F;9030;75_79
2000;48;F;1975;75_79
2000;49;F;15470;75_79
2000;50;F;12436;75_79
2000;51;F;10829;75_79
2000;52;F;4709;75_79
2000;53;F;6745;75_79
2000;54;F;14666;75_79
2000;55;F;4605;75_79
2000;56;F;16529;75_79
2000;57;F;19460;75_79
2000;58;F;6801;75_79
2000;59;F;50031;75_79
2000;60;F;11867;75_79
2000;61;F;7488;75_79
2000;62;F;30695;75_79
2000;63;F;14361;75_79
2000;64;F;15672;75_79
2000;65;F;6362;75_79
2000;66;F;11546;75_79
2000;67;F;19852;75_79
2000;68;F;13833;75_79
2000;69;F;29519;75_79
2000;70;F;5313;75_79
2000;71;F;14696;75_79
2000;72;F;11988;75_79
2000;73;F;7873;75_79
2000;74;F;10838;75_79
2000;75;F;44836;75_79
2000;76;F;24617;75_79
2000;77;F;16008;75_79
2000;78;F;18361;75_79
2000;79;F;8709;75_79
2000;80;F;11527;75_79
2000;81;F;9994;75_79
2000;82;F;5686;75_79
2000;83;F;23939;75_79
2000;84;F;11104;75_79
2000;85;F;13484;75_79
2000;86;F;9323;75_79
2000;87;F;10076;75_79
2000;88;F;8945;75_79
2000;89;F;8473;75_79
2000;90;F;2615;75_79
2000;91;F;14809;75_79
2000;92;F;26859;75_79
2000;93;F;19132;75_79
2000;94;F;21417;75_79
2000;95;F;14201;75_79
2000;971;F;4705;75_79
2000;972;F;5276;75_79
2000;973;F;699;75_79
2000;974;F;5812;75_79
2001;01;F;9460;75_79
2001;02;F;12002;75_79
2001;03;F;10635;75_79
2001;04;F;3538;75_79
2001;05;F;2896;75_79
2001;06;F;29831;75_79
2001;07;F;7569;75_79
2001;08;F;6347;75_79
2001;09;F;4192;75_79
2001;10;F;6501;75_79
2001;11;F;9176;75_79
2001;12;F;8240;75_79
2001;13;F;40003;75_79
2001;14;F;13679;75_79
2001;15;F;4534;75_79
2001;16;F;9041;75_79
2001;17;F;15660;75_79
2001;18;F;8179;75_79
2001;19;F;7764;75_79
2001;2A;F;2921;75_79
2001;2B;F;3419;75_79
2001;21;F;10527;75_79
2001;22;F;16232;75_79
2001;23;F;4493;75_79
2001;24;F;12472;75_79
2001;25;F;9157;75_79
2001;26;F;9960;75_79
2001;27;F;9735;75_79
2001;28;F;8210;75_79
2001;29;F;23015;75_79
2001;30;F;14990;75_79
2001;31;F;20575;75_79
2001;32;F;5244;75_79
2001;33;F;29380;75_79
2001;34;F;21292;75_79
2001;35;F;18195;75_79
2001;36;F;6894;75_79
2001;37;F;12226;75_79
2001;38;F;19788;75_79
2001;39;F;6238;75_79
2001;40;F;9002;75_79
2001;41;F;8037;75_79
2001;42;F;17743;75_79
2001;43;F;5710;75_79
2001;44;F;23531;75_79
2001;45;F;12636;75_79
2001;46;F;5292;75_79
2001;47;F;8941;75_79
2001;48;F;1978;75_79
2001;49;F;15369;75_79
2001;50;F;12445;75_79
2001;51;F;10812;75_79
2001;52;F;4739;75_79
2001;53;F;6779;75_79
2001;54;F;14916;75_79
2001;55;F;4638;75_79
2001;56;F;16762;75_79
2001;57;F;19648;75_79
2001;58;F;6771;75_79
2001;59;F;49122;75_79
2001;60;F;11905;75_79
2001;61;F;7406;75_79
2001;62;F;30632;75_79
2001;63;F;14451;75_79
2001;64;F;15888;75_79
2001;65;F;6418;75_79
2001;66;F;11567;75_79
2001;67;F;19857;75_79
2001;68;F;13973;75_79
2001;69;F;29676;75_79
2001;70;F;5197;75_79
2001;71;F;14670;75_79
2001;72;F;12031;75_79
2001;73;F;7887;75_79
2001;74;F;10905;75_79
2001;75;F;43714;75_79
2001;76;F;24518;75_79
2001;77;F;15975;75_79
2001;78;F;18454;75_79
2001;79;F;8635;75_79
2001;80;F;11566;75_79
2001;81;F;10053;75_79
2001;82;F;5636;75_79
2001;83;F;23872;75_79
2001;84;F;11134;75_79
2001;85;F;13692;75_79
2001;86;F;9224;75_79
2001;87;F;10242;75_79
2001;88;F;8981;75_79
2001;89;F;8585;75_79
2001;90;F;2653;75_79
2001;91;F;14993;75_79
2001;92;F;26764;75_79
2001;93;F;19088;75_79
2001;94;F;21445;75_79
2001;95;F;14355;75_79
2001;971;F;4842;75_79
2001;972;F;5397;75_79
2001;973;F;724;75_79
2001;974;F;5856;75_79
2002;01;F;9439;75_79
2002;02;F;12005;75_79
2002;03;F;10595;75_79
2002;04;F;3585;75_79
2002;05;F;2911;75_79
2002;06;F;29420;75_79
2002;07;F;7466;75_79
2002;08;F;6303;75_79
2002;09;F;4178;75_79
2002;10;F;6556;75_79
2002;11;F;8918;75_79
2002;12;F;8363;75_79
2002;13;F;40051;75_79
2002;14;F;13732;75_79
2002;15;F;4433;75_79
2002;16;F;9027;75_79
2002;17;F;15700;75_79
2002;18;F;8063;75_79
2002;19;F;7489;75_79
2002;2A;F;2995;75_79
2002;2B;F;3460;75_79
2002;21;F;10469;75_79
2002;22;F;16305;75_79
2002;23;F;4468;75_79
2002;24;F;12386;75_79
2002;25;F;9273;75_79
2002;26;F;9978;75_79
2002;27;F;9821;75_79
2002;28;F;8254;75_79
2002;29;F;22998;75_79
2002;30;F;15078;75_79
2002;31;F;20513;75_79
2002;32;F;5280;75_79
2002;33;F;29039;75_79
2002;34;F;21212;75_79
2002;35;F;18090;75_79
2002;36;F;6688;75_79
2002;37;F;12273;75_79
2002;38;F;20041;75_79
2002;39;F;6215;75_79
2002;40;F;9082;75_79
2002;41;F;8100;75_79
2002;42;F;17846;75_79
2002;43;F;5742;75_79
2002;44;F;23581;75_79
2002;45;F;12654;75_79
2002;46;F;5183;75_79
2002;47;F;8926;75_79
2002;48;F;1938;75_79
2002;49;F;15522;75_79
2002;50;F;12505;75_79
2002;51;F;10908;75_79
2002;52;F;4783;75_79
2002;53;F;6777;75_79
2002;54;F;14929;75_79
2002;55;F;4698;75_79
2002;56;F;16787;75_79
2002;57;F;19861;75_79
2002;58;F;6718;75_79
2002;59;F;48484;75_79
2002;60;F;11966;75_79
2002;61;F;7397;75_79
2002;62;F;30780;75_79
2002;63;F;14430;75_79
2002;64;F;16027;75_79
2002;65;F;6447;75_79
2002;66;F;11569;75_79
2002;67;F;19867;75_79
2002;68;F;14095;75_79
2002;69;F;29993;75_79
2002;70;F;5180;75_79
2002;71;F;14663;75_79
2002;72;F;12043;75_79
2002;73;F;8071;75_79
2002;74;F;10824;75_79
2002;75;F;42647;75_79
2002;76;F;24560;75_79
2002;77;F;15902;75_79
2002;78;F;18676;75_79
2002;79;F;8699;75_79
2002;80;F;11613;75_79
2002;81;F;10119;75_79
