date,state,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-03-27,Maine,Beach,154.0,133.0,156.0,19
2020-03-27,Maine,Office,61.0,"",61.0,20
2020-03-27,Maine,Sports,84.0,"",84.0,21
2020-03-27,Maine,Colleges & Universities,34.0,"",34.0,22
2020-03-27,Maine,Banks,60.0,"",60.0,23
2020-03-27,Maine,Discount Stores,58.0,"",59.0,24
2020-03-27,Maryland,Shops & Services,51.0,44.0,52.0,1
2020-03-27,Maryland,Food,45.0,38.0,45.0,2
2020-03-27,Maryland,Grocery,82.0,71.0,83.0,3
2020-03-27,Maryland,Outdoors & Recreation,98.0,91.0,98.0,4
2020-03-27,Maryland,Gas Stations,63.0,57.0,63.0,5
2020-03-27,Maryland,Fast Food Restaurants,56.0,48.0,56.0,6
2020-03-27,Maryland,Convenience Store,68.0,63.0,68.0,7
2020-03-27,Maryland,Residences,73.0,64.0,74.0,8
2020-03-27,Maryland,Big Box Stores,74.0,55.0,75.0,9
2020-03-27,Maryland,Professional & Other Places,59.0,56.0,59.0,10
2020-03-27,Maryland,Medical,47.0,34.0,47.0,11
2020-03-27,Maryland,School,35.0,37.0,35.0,12
2020-03-27,Maryland,Hardware Stores,110.0,93.0,111.0,13
2020-03-27,Maryland,Nightlife Spots,47.0,46.0,47.0,14
2020-03-27,Maryland,Drug Store,71.0,66.0,72.0,15
2020-03-27,Maryland,Office,51.0,47.0,51.0,16
2020-03-27,Maryland,Alcohol,80.0,71.0,80.0,17
2020-03-27,Maryland,Government,44.0,40.0,45.0,18
2020-03-27,Maryland,Banks,59.0,53.0,60.0,19
2020-03-27,Maryland,Arts & Entertainment,45.0,46.0,45.0,20
2020-03-27,Maryland,Discount Stores,64.0,53.0,64.0,21
2020-03-27,Maryland,Fitness Center,28.0,21.0,28.0,22
2020-03-27,Maryland,Sports,70.0,77.0,69.0,23
2020-03-27,Maryland,Colleges & Universities,23.0,47.0,22.0,24
2020-03-27,Maryland,Hotel,36.0,32.0,36.0,25
2020-03-27,Maryland,Travel & Transport,48.0,53.0,48.0,26
2020-03-27,Maryland,Airport,24.0,"",24.0,27
2020-03-27,Maryland,Beach,123.0,"",125.0,28
2020-03-27,Maryland,Metro Stations,28.0,"",28.0,29
2020-03-27,Maryland,Bus,53.0,"",53.0,30
2020-03-27,Massachusetts,Food,43.0,42.0,43.0,1
2020-03-27,Massachusetts,Shops & Services,45.0,44.0,45.0,2
2020-03-27,Massachusetts,Grocery,75.0,66.0,76.0,3
2020-03-27,Massachusetts,Outdoors & Recreation,99.0,102.0,99.0,4
2020-03-27,Massachusetts,Medical,43.0,35.0,43.0,5
2020-03-27,Massachusetts,Gas Stations,61.0,55.0,61.0,6
2020-03-27,Massachusetts,Professional & Other Places,46.0,48.0,46.0,7
2020-03-27,Massachusetts,Nightlife Spots,41.0,44.0,41.0,8
2020-03-27,Massachusetts,Drug Store,67.0,64.0,67.0,9
2020-03-27,Massachusetts,Big Box Stores,75.0,62.0,75.0,10
2020-03-27,Massachusetts,Convenience Store,65.0,67.0,65.0,11
2020-03-27,Massachusetts,Fast Food Restaurants,59.0,50.0,59.0,12
2020-03-27,Massachusetts,School,38.0,48.0,38.0,13
2020-03-27,Massachusetts,Hardware Stores,93.0,72.0,94.0,14
2020-03-27,Massachusetts,Arts & Entertainment,40.0,49.0,40.0,15
2020-03-27,Massachusetts,Alcohol,74.0,61.0,74.0,16
2020-03-27,Massachusetts,Office,37.0,44.0,37.0,17
2020-03-27,Massachusetts,Colleges & Universities,21.0,35.0,21.0,18
2020-03-27,Massachusetts,Residences,63.0,62.0,63.0,19
2020-03-27,Massachusetts,Beach,185.0,164.0,187.0,20
2020-03-27,Massachusetts,Sports,71.0,75.0,71.0,21
2020-03-27,Massachusetts,Banks,57.0,58.0,57.0,22
2020-03-27,Massachusetts,Travel & Transport,41.0,45.0,41.0,23
2020-03-27,Massachusetts,Fitness Center,27.0,26.0,27.0,24
2020-03-27,Massachusetts,Government,47.0,45.0,47.0,25
2020-03-27,Massachusetts,Hotel,32.0,39.0,32.0,26
2020-03-27,Massachusetts,Airport,16.0,14.0,16.0,27
2020-03-27,Massachusetts,Discount Stores,59.0,42.0,60.0,28
2020-03-27,Massachusetts,Metro Stations,24.0,"",24.0,29
2020-03-27,Massachusetts,Bus,33.0,"",33.0,30
2020-03-27,Michigan,Shops & Services,41.0,34.0,41.0,1
2020-03-27,Michigan,Food,36.0,30.0,36.0,2
2020-03-27,Michigan,Grocery,71.0,61.0,72.0,3
2020-03-27,Michigan,Outdoors & Recreation,87.0,86.0,87.0,4
2020-03-27,Michigan,Gas Stations,53.0,49.0,53.0,5
2020-03-27,Michigan,Professional & Other Places,47.0,45.0,47.0,6
2020-03-27,Michigan,Medical,43.0,34.0,43.0,7
2020-03-27,Michigan,Fast Food Restaurants,46.0,41.0,46.0,8
2020-03-27,Michigan,Big Box Stores,63.0,58.0,64.0,9
2020-03-27,Michigan,Nightlife Spots,38.0,36.0,38.0,10
2020-03-27,Michigan,Drug Store,66.0,53.0,67.0,11
2020-03-27,Michigan,School,27.0,35.0,27.0,12
2020-03-27,Michigan,Hardware Stores,78.0,60.0,79.0,13
2020-03-27,Michigan,Residences,63.0,57.0,63.0,14
2020-03-27,Michigan,Office,36.0,38.0,36.0,15
2020-03-27,Michigan,Discount Stores,59.0,47.0,59.0,16
2020-03-27,Michigan,Convenience Store,57.0,49.0,58.0,17
2020-03-27,Michigan,Arts & Entertainment,35.0,35.0,35.0,18
2020-03-27,Michigan,Sports,58.0,64.0,58.0,19
2020-03-27,Michigan,Banks,51.0,49.0,51.0,20
2020-03-27,Michigan,Alcohol,67.0,59.0,67.0,21
2020-03-27,Michigan,Government,39.0,38.0,39.0,22
2020-03-27,Michigan,Colleges & Universities,21.0,29.0,21.0,23
2020-03-27,Michigan,Hotel,32.0,34.0,31.0,24
2020-03-27,Michigan,Travel & Transport,60.0,58.0,60.0,25
2020-03-27,Michigan,Airport,18.0,13.0,18.0,26
2020-03-27,Michigan,Fitness Center,21.0,19.0,21.0,27
2020-03-27,Michigan,Beach,120.0,121.0,120.0,28
2020-03-27,Michigan,Bus,45.0,"",45.0,29
2020-03-27,Michigan,Spiritual Center,63.0,"",64.0,30
2020-03-27,Minnesota,Shops & Services,61.0,56.0,61.0,1
2020-03-27,Minnesota,Food,47.0,45.0,47.0,2
2020-03-27,Minnesota,Outdoors & Recreation,105.0,109.0,105.0,3
2020-03-27,Minnesota,Grocery,94.0,87.0,94.0,4
2020-03-27,Minnesota,Gas Stations,72.0,67.0,73.0,5
2020-03-27,Minnesota,Big Box Stores,86.0,73.0,86.0,6
2020-03-27,Minnesota,Nightlife Spots,51.0,55.0,51.0,7
2020-03-27,Minnesota,Fast Food Restaurants,67.0,67.0,67.0,8
2020-03-27,Minnesota,Professional & Other Places,61.0,60.0,61.0,9
2020-03-27,Minnesota,Hardware Stores,122.0,101.0,123.0,10
2020-03-27,Minnesota,Medical,53.0,49.0,53.0,11
2020-03-27,Minnesota,School,41.0,48.0,41.0,12
2020-03-27,Minnesota,Convenience Store,70.0,75.0,70.0,13
2020-03-27,Minnesota,Office,54.0,61.0,54.0,14
2020-03-27,Minnesota,Arts & Entertainment,47.0,56.0,47.0,15
2020-03-27,Minnesota,Residences,84.0,74.0,84.0,16
2020-03-27,Minnesota,Alcohol,88.0,84.0,89.0,17
2020-03-27,Minnesota,Sports,75.0,82.0,74.0,18
2020-03-27,Minnesota,Drug Store,76.0,66.0,76.0,19
2020-03-27,Minnesota,Government,59.0,52.0,60.0,20
2020-03-27,Minnesota,Hotel,41.0,40.0,41.0,21
2020-03-27,Minnesota,Fitness Center,33.0,31.0,33.0,22
2020-03-27,Minnesota,Colleges & Universities,29.0,50.0,29.0,23
2020-03-27,Minnesota,Banks,69.0,63.0,69.0,24
2020-03-27,Minnesota,Airport,20.0,18.0,21.0,25
2020-03-27,Minnesota,Travel & Transport,77.0,85.0,76.0,26
2020-03-27,Minnesota,Discount Stores,77.0,65.0,77.0,27
2020-03-27,Minnesota,Bus,55.0,82.0,55.0,28
2020-03-27,Minnesota,Beach,114.0,116.0,114.0,29
2020-03-27,Minnesota,Light Rail Stations,41.0,"",41.0,30
2020-03-27,Mississippi,Food,56.0,42.0,57.0,1
2020-03-27,Mississippi,Shops & Services,63.0,48.0,64.0,2
2020-03-27,Mississippi,Gas Stations,75.0,60.0,75.0,3
2020-03-27,Mississippi,Fast Food Restaurants,68.0,53.0,69.0,4
2020-03-27,Mississippi,Grocery,80.0,59.0,81.0,5
2020-03-27,Mississippi,Big Box Stores,70.0,54.0,71.0,6
2020-03-27,Mississippi,Discount Stores,79.0,62.0,80.0,7
2020-03-27,Mississippi,Outdoors & Recreation,99.0,83.0,100.0,8
2020-03-27,Mississippi,Medical,60.0,40.0,61.0,9
2020-03-27,Mississippi,Professional & Other Places,69.0,59.0,69.0,10
2020-03-27,Mississippi,School,49.0,47.0,49.0,11
2020-03-27,Mississippi,Convenience Store,73.0,51.0,74.0,12
2020-03-27,Mississippi,Hardware Stores,114.0,78.0,116.0,13
2020-03-27,Mississippi,Arts & Entertainment,42.0,24.0,42.0,14
2020-03-27,Mississippi,Hotel,54.0,33.0,54.0,15
2020-03-27,Mississippi,Drug Store,74.0,52.0,75.0,16
2020-03-27,Mississippi,Government,57.0,52.0,57.0,17
2020-03-27,Mississippi,Banks,72.0,58.0,73.0,18
2020-03-27,Mississippi,Travel & Transport,79.0,53.0,80.0,19
2020-03-27,Mississippi,Colleges & Universities,35.0,44.0,34.0,20
2020-03-27,Mississippi,Residences,78.0,75.0,78.0,21
2020-03-27,Mississippi,Sports,97.0,101.0,97.0,22
2020-03-27,Mississippi,Nightlife Spots,65.0,44.0,65.0,23
2020-03-27,Mississippi,Office,73.0,62.0,73.0,24
2020-03-27,Mississippi,Fitness Center,42.0,"",43.0,25
2020-03-27,Mississippi,Alcohol,71.0,"",71.0,26
2020-03-27,Mississippi,Beach,92.0,"",94.0,27
2020-03-27,Mississippi,Airport,56.0,"",56.0,28
2020-03-27,Missouri,Food,49.0,38.0,50.0,1
2020-03-27,Missouri,Shops & Services,54.0,41.0,55.0,2
2020-03-27,Missouri,Gas Stations,74.0,62.0,74.0,3
2020-03-27,Missouri,Grocery,84.0,67.0,84.0,4
2020-03-27,Missouri,Outdoors & Recreation,105.0,93.0,105.0,5
2020-03-27,Missouri,Fast Food Restaurants,67.0,56.0,67.0,6
2020-03-27,Missouri,Big Box Stores,73.0,59.0,74.0,7
2020-03-27,Missouri,Medical,52.0,41.0,52.0,8
2020-03-27,Missouri,Convenience Store,65.0,53.0,65.0,9
2020-03-27,Missouri,Professional & Other Places,64.0,54.0,64.0,10
2020-03-27,Missouri,School,41.0,45.0,41.0,11
2020-03-27,Missouri,Hardware Stores,109.0,83.0,110.0,12
2020-03-27,Missouri,Nightlife Spots,45.0,41.0,45.0,13
2020-03-27,Missouri,Discount Stores,76.0,59.0,76.0,14
2020-03-27,Missouri,Residences,78.0,67.0,78.0,15
2020-03-27,Missouri,Office,55.0,51.0,55.0,16
2020-03-27,Missouri,Arts & Entertainment,46.0,40.0,46.0,17
2020-03-27,Missouri,Drug Store,71.0,67.0,71.0,18
2020-03-27,Missouri,Hotel,49.0,46.0,49.0,19
2020-03-27,Missouri,Government,58.0,51.0,58.0,20
2020-03-27,Missouri,Banks,67.0,58.0,68.0,21
2020-03-27,Missouri,Travel & Transport,73.0,69.0,73.0,22
2020-03-27,Missouri,Colleges & Universities,27.0,37.0,27.0,23
2020-03-27,Missouri,Sports,77.0,82.0,77.0,24
2020-03-27,Missouri,Fitness Center,30.0,23.0,30.0,25
2020-03-27,Missouri,Airport,23.0,13.0,23.0,26
2020-03-27,Missouri,Alcohol,70.0,49.0,70.0,27
2020-03-27,Missouri,Bus,49.0,"",49.0,28
2020-03-27,Missouri,Light Rail Stations,54.0,"",54.0,29
2020-03-27,Montana,Shops & Services,80.0,76.0,80.0,1
2020-03-27,Montana,Food,56.0,49.0,56.0,2
2020-03-27,Montana,Grocery,99.0,101.0,99.0,3
2020-03-27,Montana,Gas Stations,81.0,83.0,81.0,4
2020-03-27,Montana,Nightlife Spots,57.0,61.0,57.0,5
2020-03-27,Montana,Outdoors & Recreation,91.0,91.0,91.0,6
2020-03-27,Montana,Big Box Stores,92.0,91.0,92.0,7
2020-03-27,Montana,Fast Food Restaurants,69.0,79.0,69.0,8
2020-03-27,Montana,Hotel,60.0,50.0,60.0,9
2020-03-27,Montana,Medical,60.0,48.0,61.0,10
2020-03-27,Montana,Hardware Stores,112.0,117.0,111.0,11
2020-03-27,Montana,Professional & Other Places,81.0,73.0,81.0,12
2020-03-27,Montana,School,51.0,48.0,51.0,13
2020-03-27,Montana,Arts & Entertainment,69.0,56.0,70.0,14
2020-03-27,Montana,Convenience Store,78.0,74.0,79.0,15
2020-03-27,Montana,Sports,96.0,97.0,96.0,16
2020-03-27,Montana,Travel & Transport,89.0,"",89.0,17
2020-03-27,Montana,Drug Store,77.0,67.0,78.0,18
2020-03-27,Montana,Colleges & Universities,29.0,"",29.0,19
2020-03-27,Montana,Airport,41.0,"",40.0,20
2020-03-27,Montana,Government,59.0,"",58.0,21
2020-03-27,Montana,Office,70.0,"",71.0,22
2020-03-27,Nebraska,Shops & Services,60.0,53.0,60.0,1
2020-03-27,Nebraska,Food,58.0,48.0,59.0,2
2020-03-27,Nebraska,Grocery,88.0,82.0,88.0,3
2020-03-27,Nebraska,Nightlife Spots,61.0,59.0,62.0,4
2020-03-27,Nebraska,Gas Stations,80.0,65.0,80.0,5
2020-03-27,Nebraska,Outdoors & Recreation,104.0,103.0,104.0,6
2020-03-27,Nebraska,Fast Food Restaurants,73.0,62.0,73.0,7
2020-03-27,Nebraska,Big Box Stores,75.0,62.0,75.0,8
2020-03-27,Nebraska,Professional & Other Places,66.0,64.0,66.0,9
2020-03-27,Nebraska,Medical,61.0,49.0,62.0,10
2020-03-27,Nebraska,Convenience Store,76.0,73.0,76.0,11
2020-03-27,Nebraska,School,44.0,47.0,44.0,12
2020-03-27,Nebraska,Hardware Stores,106.0,80.0,107.0,13
2020-03-27,Nebraska,Residences,83.0,66.0,83.0,14
2020-03-27,Nebraska,Arts & Entertainment,59.0,57.0,59.0,15
2020-03-27,Nebraska,Office,60.0,66.0,60.0,16
2020-03-27,Nebraska,Hotel,65.0,50.0,65.0,17
2020-03-27,Nebraska,Drug Store,71.0,65.0,71.0,18
2020-03-27,Nebraska,Colleges & Universities,35.0,45.0,35.0,19
2020-03-27,Nebraska,Sports,84.0,74.0,84.0,20
2020-03-27,Nebraska,Discount Stores,83.0,61.0,84.0,21
2020-03-27,Nebraska,Banks,73.0,68.0,73.0,22
2020-03-27,Nebraska,Government,63.0,54.0,63.0,23
2020-03-27,Nebraska,Travel & Transport,92.0,"",93.0,24
2020-03-27,Nebraska,Fitness Center,34.0,"",34.0,25
2020-03-27,Nebraska,Alcohol,88.0,84.0,88.0,26
2020-03-27,Nebraska,Airport,36.0,"",36.0,27
2020-03-27,Nevada,Shops & Services,35.0,34.0,35.0,1
2020-03-27,Nevada,Food,27.0,23.0,27.0,2
2020-03-27,Nevada,Grocery,73.0,68.0,73.0,3
2020-03-27,Nevada,Outdoors & Recreation,58.0,65.0,58.0,4
2020-03-27,Nevada,Fast Food Restaurants,58.0,55.0,58.0,5
2020-03-27,Nevada,Gas Stations,59.0,49.0,59.0,6
2020-03-27,Nevada,Big Box Stores,69.0,69.0,70.0,7
2020-03-27,Nevada,Medical,49.0,45.0,49.0,8
2020-03-27,Nevada,Residences,73.0,67.0,73.0,9
2020-03-27,Nevada,Convenience Store,56.0,52.0,56.0,10
2020-03-27,Nevada,Professional & Other Places,29.0,28.0,29.0,11
2020-03-27,Nevada,Arts & Entertainment,7.0,7.0,7.0,12
2020-03-27,Nevada,School,33.0,38.0,32.0,13
2020-03-27,Nevada,Nightlife Spots,18.0,19.0,18.0,14
2020-03-27,Nevada,Drug Store,60.0,61.0,60.0,15
2020-03-27,Nevada,Hotel,13.0,14.0,13.0,16
2020-03-27,Nevada,Hardware Stores,95.0,77.0,96.0,17
2020-03-27,Nevada,Office,44.0,40.0,44.0,18
2020-03-27,Nevada,Airport,9.0,10.0,9.0,19
2020-03-27,Nevada,Sports,56.0,60.0,56.0,20
2020-03-27,Nevada,Banks,57.0,42.0,58.0,21
2020-03-27,Nevada,Discount Stores,64.0,42.0,65.0,22
2020-03-27,Nevada,Fitness Center,25.0,22.0,25.0,23
2020-03-27,Nevada,Travel & Transport,26.0,30.0,26.0,24
2020-03-27,Nevada,Government,31.0,33.0,31.0,25
2020-03-27,Nevada,Colleges & Universities,23.0,"",23.0,26
2020-03-27,Nevada,Alcohol,34.0,"",35.0,27
2020-03-27,Nevada,Bus,36.0,"",37.0,28
2020-03-27,New Hampshire,Food,54.0,48.0,54.0,1
2020-03-27,New Hampshire,Shops & Services,63.0,58.0,63.0,2
2020-03-27,New Hampshire,Grocery,89.0,80.0,89.0,3
2020-03-27,New Hampshire,Outdoors & Recreation,107.0,98.0,108.0,4
2020-03-27,New Hampshire,Big Box Stores,84.0,74.0,85.0,5
2020-03-27,New Hampshire,Gas Stations,71.0,73.0,71.0,6
2020-03-27,New Hampshire,Medical,52.0,41.0,52.0,7
2020-03-27,New Hampshire,Hardware Stores,116.0,92.0,117.0,8
2020-03-27,New Hampshire,Convenience Store,69.0,62.0,70.0,9
2020-03-27,New Hampshire,Nightlife Spots,56.0,63.0,56.0,10
2020-03-27,New Hampshire,Professional & Other Places,68.0,53.0,68.0,11
2020-03-27,New Hampshire,Drug Store,83.0,78.0,83.0,12
2020-03-27,New Hampshire,Fast Food Restaurants,63.0,60.0,63.0,13
2020-03-27,New Hampshire,School,46.0,54.0,46.0,14
2020-03-27,New Hampshire,Arts & Entertainment,65.0,65.0,65.0,15
2020-03-27,New Hampshire,Sports,82.0,72.0,83.0,16
2020-03-27,New Hampshire,Alcohol,92.0,89.0,93.0,17
2020-03-27,New Hampshire,Hotel,43.0,36.0,44.0,18
2020-03-27,New Hampshire,Banks,73.0,63.0,74.0,19
2020-03-27,New Hampshire,Government,66.0,60.0,67.0,20
2020-03-27,New Hampshire,Residences,77.0,76.0,77.0,21
2020-03-27,New Hampshire,Office,63.0,58.0,63.0,22
2020-03-27,New Hampshire,Fitness Center,37.0,33.0,38.0,23
2020-03-27,New Hampshire,Beach,222.0,188.0,224.0,24
2020-03-27,New Hampshire,Colleges & Universities,29.0,"",29.0,25
2020-03-27,New Hampshire,Discount Stores,83.0,"",84.0,26
2020-03-27,New Hampshire,Travel & Transport,58.0,"",58.0,27
2020-03-27,New Jersey,Food,42.0,35.0,42.0,1
2020-03-27,New Jersey,Shops & Services,41.0,36.0,42.0,2
2020-03-27,New Jersey,Grocery,77.0,60.0,77.0,3
2020-03-27,New Jersey,Outdoors & Recreation,98.0,90.0,98.0,4
2020-03-27,New Jersey,Convenience Store,54.0,51.0,54.0,5
2020-03-27,New Jersey,Medical,46.0,34.0,46.0,6
2020-03-27,New Jersey,Professional & Other Places,55.0,46.0,55.0,7
2020-03-27,New Jersey,Drug Store,65.0,60.0,66.0,8
2020-03-27,New Jersey,Big Box Stores,71.0,59.0,72.0,9
2020-03-27,New Jersey,Fast Food Restaurants,57.0,48.0,57.0,10
2020-03-27,New Jersey,Nightlife Spots,44.0,41.0,44.0,11
2020-03-27,New Jersey,Gas Stations,53.0,43.0,53.0,12
2020-03-27,New Jersey,School,29.0,32.0,29.0,13
2020-03-27,New Jersey,Residences,70.0,64.0,70.0,14
2020-03-27,New Jersey,Hardware Stores,93.0,75.0,94.0,15
2020-03-27,New Jersey,Alcohol,74.0,62.0,74.0,16
2020-03-27,New Jersey,Office,45.0,47.0,45.0,17
2020-03-27,New Jersey,Banks,51.0,48.0,51.0,18
2020-03-27,New Jersey,Travel & Transport,34.0,33.0,34.0,19
2020-03-27,New Jersey,Government,45.0,38.0,45.0,20
2020-03-27,New Jersey,Arts & Entertainment,35.0,33.0,35.0,21
2020-03-27,New Jersey,Sports,67.0,62.0,67.0,22
2020-03-27,New Jersey,Fitness Center,23.0,21.0,23.0,23
2020-03-27,New Jersey,Colleges & Universities,22.0,42.0,22.0,24
2020-03-27,New Jersey,Beach,140.0,138.0,140.0,25
2020-03-27,New Jersey,Discount Stores,58.0,49.0,58.0,26
2020-03-27,New Jersey,Airport,17.0,19.0,17.0,27
2020-03-27,New Jersey,Hotel,32.0,30.0,32.0,28
2020-03-27,New Jersey,Bus,46.0,44.0,46.0,29
2020-03-27,New Jersey,Light Rail Stations,43.0,"",43.0,30
2020-03-27,New Jersey,Metro Stations,24.0,"",24.0,31
2020-03-27,New Jersey,Spiritual Center,59.0,"",60.0,32
2020-03-27,New Mexico,Food,48.0,36.0,48.0,1
2020-03-27,New Mexico,Shops & Services,50.0,40.0,50.0,2
2020-03-27,New Mexico,Gas Stations,68.0,53.0,69.0,3
2020-03-27,New Mexico,Grocery,75.0,61.0,76.0,4
2020-03-27,New Mexico,Outdoors & Recreation,78.0,65.0,79.0,5
2020-03-27,New Mexico,Big Box Stores,67.0,61.0,67.0,6
2020-03-27,New Mexico,Fast Food Restaurants,60.0,47.0,60.0,7
2020-03-27,New Mexico,Medical,54.0,42.0,55.0,8
2020-03-27,New Mexico,Professional & Other Places,67.0,52.0,68.0,9
2020-03-27,New Mexico,School,39.0,44.0,38.0,10
2020-03-27,New Mexico,Hotel,52.0,42.0,52.0,11
2020-03-27,New Mexico,Convenience Store,63.0,57.0,63.0,12
2020-03-27,New Mexico,Arts & Entertainment,44.0,37.0,45.0,13
2020-03-27,New Mexico,Hardware Stores,85.0,67.0,86.0,14
2020-03-27,New Mexico,Drug Store,69.0,63.0,69.0,15
2020-03-27,New Mexico,Nightlife Spots,44.0,36.0,44.0,16
2020-03-27,New Mexico,Travel & Transport,61.0,52.0,62.0,17
2020-03-27,New Mexico,Discount Stores,59.0,53.0,60.0,18
2020-03-27,New Mexico,Government,59.0,40.0,60.0,19
2020-03-27,New Mexico,Residences,79.0,60.0,80.0,20
2020-03-27,New Mexico,Office,54.0,"",54.0,21
2020-03-27,New Mexico,Colleges & Universities,32.0,"",32.0,22
2020-03-27,New Mexico,Banks,59.0,48.0,60.0,23
2020-03-27,New Mexico,Fitness Center,35.0,"",35.0,24
2020-03-27,New Mexico,Sports,56.0,"",57.0,25
2020-03-27,New Mexico,Airport,44.0,"",45.0,26
2020-03-27,New York,Food,38.0,38.0,38.0,1
2020-03-27,New York,Shops & Services,41.0,40.0,41.0,2
2020-03-27,New York,Grocery,74.0,68.0,74.0,3
2020-03-27,New York,Outdoors & Recreation,86.0,92.0,86.0,4
2020-03-27,New York,Medical,46.0,38.0,46.0,5
2020-03-27,New York,Convenience Store,57.0,55.0,57.0,6
2020-03-27,New York,Professional & Other Places,53.0,52.0,53.0,7
2020-03-27,New York,Gas Stations,60.0,55.0,60.0,8
2020-03-27,New York,Nightlife Spots,36.0,44.0,36.0,9
2020-03-27,New York,Drug Store,60.0,59.0,60.0,10
2020-03-27,New York,Fast Food Restaurants,55.0,50.0,56.0,11
2020-03-27,New York,School,37.0,39.0,37.0,12
2020-03-27,New York,Big Box Stores,70.0,58.0,70.0,13
2020-03-27,New York,Residences,57.0,52.0,57.0,14
2020-03-27,New York,Metro Stations,27.0,27.0,27.0,15
2020-03-27,New York,Arts & Entertainment,33.0,38.0,33.0,16
2020-03-27,New York,Travel & Transport,31.0,37.0,31.0,17
2020-03-27,New York,Hardware Stores,88.0,78.0,89.0,18
2020-03-27,New York,Office,30.0,38.0,30.0,19
2020-03-27,New York,Government,46.0,44.0,46.0,20
2020-03-27,New York,Banks,52.0,50.0,52.0,21
2020-03-27,New York,Colleges & Universities,23.0,33.0,23.0,22
2020-03-27,New York,Fitness Center,25.0,24.0,25.0,23
2020-03-27,New York,Bus,41.0,38.0,41.0,24
2020-03-27,New York,Discount Stores,67.0,57.0,67.0,25
2020-03-27,New York,Sports,73.0,77.0,73.0,26
2020-03-27,New York,Hotel,27.0,36.0,26.0,27
2020-03-27,New York,Alcohol,67.0,63.0,67.0,28
2020-03-27,New York,Airport,17.0,14.0,17.0,29
2020-03-27,New York,Beach,178.0,154.0,180.0,30
2020-03-27,New York,Spiritual Center,65.0,"",65.0,31
2020-03-27,New York,Skiing,17.0,"",17.0,32
2020-03-27,North Carolina,Food,51.0,40.0,51.0,1
2020-03-27,North Carolina,Shops & Services,58.0,49.0,59.0,2
2020-03-27,North Carolina,Grocery,95.0,80.0,96.0,3
2020-03-27,North Carolina,Gas Stations,80.0,72.0,81.0,4
2020-03-27,North Carolina,Outdoors & Recreation,110.0,104.0,110.0,5
2020-03-27,North Carolina,Fast Food Restaurants,66.0,56.0,66.0,6
2020-03-27,North Carolina,Big Box Stores,78.0,64.0,79.0,7
2020-03-27,North Carolina,Medical,58.0,45.0,59.0,8
2020-03-27,North Carolina,Professional & Other Places,72.0,66.0,73.0,9
2020-03-27,North Carolina,Residences,88.0,82.0,88.0,10
2020-03-27,North Carolina,Hardware Stores,121.0,97.0,122.0,11
2020-03-27,North Carolina,School,55.0,56.0,55.0,12
2020-03-27,North Carolina,Nightlife Spots,56.0,60.0,56.0,13
2020-03-27,North Carolina,Convenience Store,78.0,71.0,78.0,14
2020-03-27,North Carolina,Discount Stores,81.0,68.0,81.0,15
2020-03-27,North Carolina,Drug Store,81.0,67.0,82.0,16
2020-03-27,North Carolina,Sports,104.0,112.0,104.0,17
2020-03-27,North Carolina,Office,60.0,58.0,60.0,18
2020-03-27,North Carolina,Arts & Entertainment,60.0,57.0,60.0,19
2020-03-27,North Carolina,Government,65.0,59.0,66.0,20
2020-03-27,North Carolina,Hotel,48.0,47.0,48.0,21
2020-03-27,North Carolina,Banks,66.0,57.0,67.0,22
2020-03-27,North Carolina,Colleges & Universities,28.0,42.0,28.0,23
2020-03-27,North Carolina,Travel & Transport,72.0,67.0,73.0,24
2020-03-27,North Carolina,Fitness Center,37.0,34.0,37.0,25
2020-03-27,North Carolina,Alcohol,81.0,71.0,81.0,26
2020-03-27,North Carolina,Airport,22.0,23.0,22.0,27
2020-03-27,North Carolina,Beach,123.0,115.0,124.0,28
2020-03-27,North Carolina,Bus,53.0,"",53.0,29
2020-03-27,North Carolina,Spiritual Center,90.0,"",91.0,30
2020-03-27,North Dakota,Shops & Services,58.0,48.0,59.0,1
2020-03-27,North Dakota,Food,47.0,41.0,48.0,2
2020-03-27,North Dakota,Gas Stations,70.0,63.0,71.0,3
2020-03-27,North Dakota,Nightlife Spots,50.0,50.0,50.0,4
2020-03-27,North Dakota,Outdoors & Recreation,99.0,93.0,100.0,5
2020-03-27,North Dakota,Grocery,88.0,81.0,89.0,6
2020-03-27,North Dakota,Big Box Stores,67.0,54.0,67.0,7
2020-03-27,North Dakota,Professional & Other Places,76.0,73.0,76.0,8
2020-03-27,North Dakota,Fast Food Restaurants,63.0,63.0,63.0,9
2020-03-27,North Dakota,Medical,59.0,49.0,60.0,10
2020-03-27,North Dakota,Hardware Stores,91.0,60.0,92.0,11
2020-03-27,North Dakota,Hotel,45.0,"",45.0,12
2020-03-27,North Dakota,School,36.0,"",36.0,13
2020-03-27,North Dakota,Convenience Store,71.0,71.0,71.0,14
2020-03-27,North Dakota,Arts & Entertainment,49.0,"",50.0,15
2020-03-27,North Dakota,Office,76.0,"",77.0,16
2020-03-27,North Dakota,Alcohol,92.0,"",93.0,17
2020-03-27,North Dakota,Residences,77.0,"",78.0,18
2020-03-27,North Dakota,Government,65.0,"",65.0,19
2020-03-27,North Dakota,Colleges & Universities,32.0,"",32.0,20
2020-03-27,North Dakota,Sports,63.0,"",63.0,21
2020-03-27,North Dakota,Banks,57.0,"",57.0,22
