state,age,dt,norm_visits
IA,18_24,8/19/2020,"615,923"
WI,45_54,5/7/2020,"1,953,350"
OR,55_64,3/30/2020,"741,131"
UT,65_plus,2/7/2020,"447,257"
UT,65_plus,6/13/2020,"301,098"
UT,45_54,6/1/2020,"947,064"
AZ,35_44,3/16/2020,"3,373,926"
WI,55_64,3/4/2020,"1,382,417"
VT,45_54,6/17/2020,"292,329"
VT,25_34,8/5/2020,"217,367"
VT,45_54,2/4/2020,"292,088"
AL,18_24,3/2/2020,"1,088,019"
AL,45_54,4/4/2020,"1,953,155"
AL,45_54,4/5/2020,"1,326,800"
ME,45_54,5/7/2020,"543,437"
RI,45_54,8/15/2020,"478,693"
DE,45_54,2/6/2020,"432,175"
MS,35_44,8/6/2020,"1,639,218"
WY,25_34,4/16/2020,"156,417"
WY,65_plus,7/12/2020,"92,151"
NM,35_44,2/24/2020,"1,058,797"
WY,45_54,8/15/2020,"327,651"
OK,25_34,5/3/2020,"1,335,581"
DE,65_plus,8/11/2020,"190,649"
DE,25_34,3/27/2020,"305,504"
HI,55_64,4/8/2020,"383,976"
SD,18_24,5/7/2020,"124,259"
UT,65_plus,3/22/2020,"194,044"
DE,65_plus,7/18/2020,"162,765"
NM,55_64,6/23/2020,"447,737"
NM,18_24,4/17/2020,"276,177"
HI,45_54,2/3/2020,"887,017"
HI,55_64,7/14/2020,"411,058"
TX,25_34,5/22/2020,"11,208,160"
MO,65_plus,2/6/2020,"808,935"
AZ,65_plus,2/22/2020,"1,256,142"
MI,55_64,5/17/2020,"1,845,550"
MI,65_plus,3/26/2020,"932,433"
NC,25_34,8/3/2020,"3,342,030"
AR,45_54,5/9/2020,"1,445,390"
AR,45_54,8/5/2020,"1,261,010"
NV,55_64,5/30/2020,"611,413"
FL,55_64,3/23/2020,"5,051,141"
FL,55_64,5/19/2020,"5,462,039"
FL,65_plus,5/1/2020,"4,142,877"
FL,65_plus,2/21/2020,"5,900,930"
MN,18_24,5/27/2020,"819,929"
MN,18_24,5/15/2020,"837,584"
CA,18_24,8/10/2020,"6,456,123"
PA,45_54,3/26/2020,"4,204,540"
FL,18_24,7/21/2020,"3,099,806"
FL,35_44,8/9/2020,"8,608,707"
FL,25_34,8/15/2020,"8,486,824"
FL,45_54,7/9/2020,"8,056,965"
FL,18_24,8/12/2020,"3,073,329"
NC,55_64,5/29/2020,"2,546,115"
OR,18_24,8/8/2020,"670,935"
NY,35_44,5/25/2020,"7,984,698"
NY,18_24,5/14/2020,"3,141,310"
NY,55_64,2/23/2020,"5,722,513"
TX,45_54,5/18/2020,"9,118,186"
TX,65_plus,5/5/2020,"2,749,590"
WA,45_54,3/9/2020,"2,616,413"
WA,45_54,7/6/2020,"2,421,223"
CA,65_plus,6/7/2020,"4,268,864"
CA,65_plus,4/24/2020,"4,766,481"
CA,25_34,4/23/2020,"13,666,301"
NV,45_54,2/26/2020,"1,761,093"
NV,55_64,2/24/2020,"1,059,015"
NH,18_24,8/10/2020,"235,245"
TX,25_34,3/20/2020,"10,593,304"
FL,35_44,3/15/2020,"11,299,618"
NJ,18_24,8/21/2020,"1,662,762"
WY,65_plus,6/4/2020,"92,143"
WY,65_plus,2/22/2020,"112,060"
WY,55_64,6/9/2020,"141,313"
NM,55_64,8/21/2020,"485,615"
NM,65_plus,8/3/2020,"333,393"
GA,45_54,5/20/2020,"3,990,645"
GA,55_64,4/1/2020,"2,079,329"
GA,35_44,3/25/2020,"4,593,748"
MD,55_64,2/19/2020,"1,592,643"
MD,55_64,2/7/2020,"1,562,754"
MD,55_64,2/14/2020,"1,753,620"
TX,55_64,2/4/2020,"6,111,821"
CO,18_24,7/20/2020,"989,498"
CO,45_54,8/5/2020,"2,042,266"
CO,35_44,8/14/2020,"2,785,048"
OH,25_34,3/19/2020,"3,457,054"
OH,65_plus,7/1/2020,"1,719,698"
OH,45_54,5/21/2020,"4,463,735"
MT,55_64,3/16/2020,"268,260"
MT,35_44,6/20/2020,"553,706"
MT,45_54,5/10/2020,"366,598"
MT,25_34,2/11/2020,"347,206"
TN,25_34,2/25/2020,"2,490,992"
TN,55_64,3/12/2020,"1,925,325"
TN,35_44,2/14/2020,"4,276,555"
VA,35_44,3/19/2020,"3,749,957"
OK,45_54,7/14/2020,"1,601,501"
OK,55_64,8/11/2020,"873,699"
OK,45_54,8/16/2020,"1,435,457"
OK,55_64,6/11/2020,"999,393"
CO,35_44,4/9/2020,"2,033,328"
CO,45_54,3/28/2020,"1,376,311"
MI,25_34,7/16/2020,"3,251,210"
MI,65_plus,2/27/2020,"1,345,301"
NJ,65_plus,3/9/2020,"1,428,895"
NJ,65_plus,4/18/2020,"773,139"
VA,35_44,6/19/2020,"4,234,522"
VA,35_44,5/19/2020,"3,529,446"
VA,35_44,6/9/2020,"3,634,644"
VA,55_64,8/7/2020,"2,217,104"
SC,35_44,3/21/2020,"2,464,781"
IN,25_34,6/5/2020,"2,611,408"
IN,55_64,2/27/2020,"1,735,671"
IA,25_34,6/27/2020,"1,297,701"
VA,25_34,2/4/2020,"3,531,900"
PA,35_44,2/29/2020,"7,205,092"
PA,18_24,2/12/2020,"2,650,089"
MO,18_24,8/6/2020,"1,075,851"
SC,65_plus,5/25/2020,"701,932"
SC,25_34,7/21/2020,"1,777,157"
MO,35_44,8/10/2020,"2,874,677"
MO,55_64,8/13/2020,"1,590,634"
OR,35_44,8/2/2020,"1,875,500"
OR,65_plus,8/4/2020,"794,245"
OR,35_44,6/17/2020,"1,868,161"
OR,55_64,6/16/2020,"990,859"
LA,35_44,5/16/2020,"2,330,364"
SD,25_34,3/2/2020,"304,569"
SD,55_64,2/19/2020,"184,441"
SD,55_64,7/18/2020,"215,593"
SD,65_plus,2/11/2020,"114,314"
AL,18_24,6/15/2020,"938,811"
OR,35_44,4/9/2020,"1,627,235"
OR,18_24,2/8/2020,"832,443"
IN,45_54,6/10/2020,"2,475,361"
IN,65_plus,6/10/2020,"825,815"
CT,45_54,7/19/2020,"1,346,867"
CT,55_64,2/29/2020,"1,264,111"
CT,45_54,6/6/2020,"1,549,134"
CT,25_34,6/5/2020,"1,237,089"
NE,25_34,6/15/2020,"707,069"
NE,65_plus,8/17/2020,"213,786"
NE,18_24,3/12/2020,"407,279"
NE,65_plus,6/14/2020,"168,467"
OK,55_64,6/29/2020,"924,810"
NE,65_plus,6/21/2020,"163,945"
KS,55_64,8/16/2020,"547,027"
MO,35_44,6/6/2020,"3,402,196"
MO,45_54,7/15/2020,"2,384,642"
MO,18_24,4/19/2020,"840,621"
IL,65_plus,3/2/2020,"1,713,259"
TN,18_24,7/22/2020,"1,089,871"
TN,45_54,7/21/2020,"2,756,269"
TN,65_plus,3/30/2020,"775,681"
NY,25_34,4/27/2020,"6,299,419"
MI,18_24,2/1/2020,"1,610,708"
MI,55_64,3/30/2020,"1,916,904"
DC,55_64,3/23/2020,"103,116"
ME,55_64,2/1/2020,"437,599"
ME,25_34,3/22/2020,"316,788"
ME,18_24,5/14/2020,"183,720"
IN,25_34,6/23/2020,"2,357,997"
IN,25_34,4/28/2020,"2,034,887"
IN,65_plus,4/29/2020,"673,942"
IN,35_44,6/8/2020,"3,056,487"
IN,25_34,8/18/2020,"2,332,518"
NC,18_24,2/5/2020,"1,999,221"
MN,55_64,4/9/2020,"973,004"
CT,55_64,5/24/2020,"920,020"
CT,65_plus,8/13/2020,"599,458"
CT,55_64,8/14/2020,"1,133,745"
OH,25_34,7/19/2020,"3,968,980"
IA,35_44,5/21/2020,"1,491,632"
KS,35_44,5/11/2020,"1,263,960"
IN,25_34,5/30/2020,"2,772,856"
HI,45_54,8/13/2020,"598,260"
MI,65_plus,7/23/2020,"1,645,564"
MI,55_64,6/11/2020,"2,885,527"
MI,35_44,6/9/2020,"3,985,967"
MI,18_24,8/2/2020,"1,650,730"
KY,35_44,3/6/2020,"2,614,771"
MS,35_44,3/27/2020,"1,583,620"
MS,25_34,3/14/2020,"1,239,489"
MS,55_64,3/3/2020,"869,235"
MS,45_54,2/23/2020,"1,368,484"
MS,35_44,7/7/2020,"1,553,836"
MS,18_24,8/12/2020,"592,390"
MS,25_34,6/13/2020,"1,241,682"
MA,45_54,6/1/2020,"2,548,426"
IA,45_54,5/17/2020,"946,397"
LA,18_24,4/13/2020,"594,462"
LA,55_64,8/6/2020,"1,122,259"
LA,65_plus,7/23/2020,"532,572"
LA,65_plus,7/12/2020,"354,948"
MI,45_54,8/9/2020,"3,551,018"
NE,25_34,8/22/2020,"180,186"
NE,65_plus,6/27/2020,"216,689"
NE,18_24,4/11/2020,"314,386"
NE,18_24,4/28/2020,"300,677"
NE,18_24,6/2/2020,"332,205"
SC,45_54,3/14/2020,"2,563,645"
NJ,18_24,8/2/2020,"1,596,615"
TN,35_44,7/26/2020,"3,268,392"
AR,65_plus,3/17/2020,"397,672"
MS,35_44,5/24/2020,"1,506,939"
NC,35_44,7/4/2020,"4,615,695"
GA,55_64,6/29/2020,"2,298,138"
AR,25_34,8/13/2020,"1,015,826"
NC,25_34,4/2/2020,"2,986,012"
NC,65_plus,5/1/2020,"1,561,797"
DC,25_34,6/1/2020,"372,763"
MD,35_44,7/10/2020,"2,999,516"
MD,25_34,4/19/2020,"1,874,112"
DC,45_54,6/23/2020,"222,770"
DC,18_24,4/3/2020,"139,406"
AL,45_54,4/30/2020,"2,117,816"
NV,65_plus,7/3/2020,"484,520"
RI,65_plus,3/15/2020,"112,601"
WV,45_54,7/27/2020,"740,658"
NV,18_24,7/14/2020,"538,341"
NV,18_24,7/16/2020,"537,085"
NV,35_44,6/11/2020,"1,736,107"
SD,65_plus,3/21/2020,"73,610"
KS,18_24,7/4/2020,"558,498"
NC,65_plus,4/7/2020,"1,198,713"
NC,45_54,4/19/2020,"2,865,096"
KS,25_34,5/2/2020,"1,016,152"
AR,55_64,3/14/2020,"702,428"
AZ,55_64,8/17/2020,"1,563,662"
OK,35_44,5/15/2020,"2,053,439"
IA,35_44,6/21/2020,"1,404,640"
OR,35_44,4/26/2020,"1,584,832"
IA,45_54,2/6/2020,"1,248,811"
AZ,25_34,2/7/2020,"3,219,813"
UT,55_64,3/6/2020,"627,502"
UT,55_64,5/8/2020,"544,891"
UT,18_24,5/16/2020,"557,937"
UT,18_24,6/1/2020,"530,556"
AZ,35_44,5/12/2020,"2,741,456"
AZ,25_34,7/9/2020,"2,346,881"
WI,25_34,7/7/2020,"1,907,264"
IA,25_34,7/4/2020,"1,223,763"
OR,35_44,3/7/2020,"2,244,581"
IA,35_44,4/17/2020,"1,301,407"
WV,25_34,7/13/2020,"553,308"
AZ,18_24,5/25/2020,"1,152,218"
OR,25_34,3/3/2020,"1,619,932"
IA,65_plus,6/11/2020,"450,690"
AZ,35_44,6/10/2020,"2,985,862"
IA,65_plus,5/4/2020,"366,165"
UT,18_24,5/6/2020,"490,958"
UT,55_64,4/23/2020,"451,305"
NH,35_44,3/12/2020,"688,484"
VT,18_24,5/29/2020,"113,707"
VT,25_34,3/8/2020,"315,256"
VT,25_34,2/14/2020,"268,359"
VT,18_24,7/15/2020,"120,321"
VT,35_44,2/5/2020,"283,143"
NH,65_plus,5/29/2020,"244,423"
AL,65_plus,4/10/2020,"601,956"
AL,45_54,4/17/2020,"2,092,154"
ND,35_44,5/2/2020,"327,083"
NV,55_64,5/27/2020,"654,009"
NV,18_24,4/26/2020,"404,084"
AK,45_54,7/1/2020,"360,871"
ID,18_24,8/19/2020,"243,091"
UT,65_plus,3/4/2020,"382,301"
SD,35_44,2/1/2020,"374,307"
ND,25_34,6/14/2020,"288,940"
ND,55_64,6/12/2020,"165,115"
ID,45_54,5/20/2020,"571,011"
NH,65_plus,6/8/2020,"235,110"
NH,45_54,6/1/2020,"587,498"
WY,55_64,2/11/2020,"139,861"
WY,25_34,5/7/2020,"190,190"
WY,18_24,5/21/2020,"88,241"
NM,25_34,4/24/2020,"642,320"
WY,55_64,3/22/2020,"86,800"
DC,35_44,4/25/2020,"265,712"
AK,25_34,2/1/2020,"178,309"
ID,55_64,7/19/2020,"353,584"
WV,65_plus,7/23/2020,"300,786"
WV,35_44,6/18/2020,"910,757"
SD,45_54,7/23/2020,"388,609"
SD,55_64,7/23/2020,"224,199"
HI,18_24,6/13/2020,"389,361"
HI,55_64,4/19/2020,"376,045"
DC,45_54,6/6/2020,"224,132"
NM,55_64,8/22/2020,"76,991"
WY,25_34,3/29/2020,"156,520"
IL,65_plus,7/26/2020,"1,220,804"
MT,18_24,2/1/2020,"103,613"
MT,18_24,4/6/2020,"96,047"
DE,65_plus,2/1/2020,"178,600"
PA,55_64,2/23/2020,"3,755,958"
IL,18_24,2/9/2020,"2,624,332"
OR,18_24,8/22/2020,"230,831"
SD,45_54,5/23/2020,"374,054"
OR,45_54,7/22/2020,"1,539,113"
CT,65_plus,6/11/2020,"555,417"
NY,25_34,7/30/2020,"8,302,506"
IN,25_34,3/19/2020,"2,018,409"
WI,25_34,2/22/2020,"2,575,360"
OH,35_44,3/15/2020,"5,116,416"
MN,65_plus,7/26/2020,"452,854"
MI,18_24,5/26/2020,"1,505,185"
MA,45_54,7/31/2020,"2,897,744"
MA,35_44,7/13/2020,"2,820,836"
LA,45_54,7/3/2020,"2,173,855"
MI,18_24,7/17/2020,"1,881,223"
IN,55_64,7/16/2020,"1,652,131"
KY,65_plus,4/8/2020,"486,599"
DC,35_44,4/1/2020,"291,553"
MD,45_54,4/2/2020,"1,950,184"
AL,55_64,4/30/2020,"1,263,521"
AL,35_44,4/30/2020,"2,487,621"
WI,25_34,6/17/2020,"2,079,844"
RI,65_plus,4/21/2020,"125,460"
SC,18_24,4/14/2020,"627,496"
NV,55_64,7/25/2020,"831,551"
IA,25_34,6/26/2020,"1,182,444"
ID,45_54,2/11/2020,"588,543"
OR,18_24,4/23/2020,"494,597"
WI,18_24,2/1/2020,"822,773"
WI,55_64,3/29/2020,"716,645"
IA,18_24,3/2/2020,"638,033"
VA,55_64,7/3/2020,"2,298,970"
UT,35_44,6/19/2020,"1,587,513"
VT,25_34,5/4/2020,"147,746"
WV,25_34,8/20/2020,"607,962"
WV,45_54,4/7/2020,"623,607"
AK,65_plus,5/10/2020,"77,245"
ID,45_54,7/31/2020,"662,297"
NM,18_24,4/28/2020,"273,593"
ID,35_44,5/20/2020,"718,325"
DE,55_64,8/2/2020,"284,055"
AK,35_44,3/18/2020,"382,423"
DC,35_44,5/24/2020,"241,960"
HI,18_24,7/2/2020,"353,386"
UT,55_64,4/6/2020,"402,491"
WV,35_44,5/12/2020,"858,291"
DE,65_plus,4/6/2020,"134,744"
HI,55_64,6/13/2020,"469,632"
NM,45_54,5/12/2020,"677,344"
WY,45_54,5/1/2020,"234,503"
WY,65_plus,3/1/2020,"53,721"
HI,25_34,8/8/2020,"838,172"
HI,45_54,3/25/2020,"568,525"
HI,65_plus,4/18/2020,"214,431"
AZ,35_44,3/9/2020,"3,492,179"
NC,55_64,5/21/2020,"2,245,214"
FL,35_44,6/28/2020,"8,753,528"
AR,35_44,8/21/2020,"1,793,984"
AR,35_44,2/6/2020,"1,663,064"
NV,25_34,3/26/2020,"978,253"
FL,25_34,2/2/2020,"10,854,431"
FL,55_64,2/26/2020,"7,528,500"
FL,25_34,5/5/2020,"6,684,778"
FL,25_34,6/18/2020,"7,937,905"
PA,25_34,4/8/2020,"3,500,446"
PA,65_plus,3/21/2020,"1,201,315"
PA,35_44,6/24/2020,"5,757,814"
VA,25_34,8/8/2020,"3,691,690"
PA,35_44,8/5/2020,"5,905,125"
AR,25_34,6/1/2020,"1,058,306"
AR,35_44,4/9/2020,"1,471,893"
AR,55_64,4/5/2020,"484,928"
FL,65_plus,5/9/2020,"3,509,039"
NC,55_64,5/23/2020,"2,565,994"
NY,25_34,2/25/2020,"10,093,318"
NY,25_34,3/10/2020,"10,167,116"
TX,65_plus,4/2/2020,"2,265,257"
TX,35_44,2/6/2020,"15,028,322"
TX,18_24,4/16/2020,"3,896,205"
WA,18_24,6/26/2020,"1,138,085"
WA,45_54,3/12/2020,"2,715,388"
WA,18_24,6/28/2020,"1,063,298"
WA,25_34,7/9/2020,"2,631,211"
CA,45_54,7/8/2020,"13,733,777"
CA,45_54,2/29/2020,"18,750,014"
CA,25_34,4/4/2020,"14,051,584"
CA,55_64,2/16/2020,"11,015,797"
CA,35_44,3/12/2020,"22,287,073"
CA,45_54,8/4/2020,"13,371,173"
SD,18_24,8/8/2020,"206,689"
NH,25_34,2/10/2020,"452,427"
NH,35_44,8/4/2020,"630,545"
NH,45_54,7/16/2020,"633,974"
NH,55_64,7/29/2020,"427,997"
NJ,65_plus,7/26/2020,"971,975"
WY,45_54,2/23/2020,"231,458"
WY,65_plus,2/3/2020,"59,543"
TX,65_plus,5/19/2020,"2,929,297"
GA,45_54,2/19/2020,"4,512,782"
GA,45_54,6/5/2020,"4,425,718"
GA,55_64,5/14/2020,"2,360,484"
ND,18_24,3/1/2020,"162,523"
MN,25_34,8/15/2020,"2,153,123"
WI,45_54,8/6/2020,"2,230,311"
MD,35_44,2/4/2020,"3,053,995"
DC,55_64,2/18/2020,"215,072"
MD,18_24,2/14/2020,"1,429,205"
NJ,45_54,2/10/2020,"3,698,635"
CO,55_64,4/7/2020,"892,431"
CO,55_64,4/3/2020,"898,342"
CO,35_44,6/24/2020,"2,595,187"
OH,25_34,4/17/2020,"3,418,908"
GA,35_44,2/3/2020,"5,753,327"
MT,55_64,5/1/2020,"272,641"
MT,65_plus,2/21/2020,"203,392"
MT,65_plus,5/17/2020,"132,155"
OK,65_plus,7/3/2020,"439,883"
OK,18_24,8/3/2020,"731,859"
OK,18_24,8/9/2020,"760,548"
OK,35_44,4/28/2020,"1,831,287"
OK,65_plus,4/14/2020,"334,946"
WI,18_24,8/13/2020,"940,246"
NY,55_64,5/26/2020,"5,212,841"
NY,18_24,8/1/2020,"4,082,195"
NJ,55_64,3/8/2020,"2,823,910"
NJ,55_64,3/1/2020,"2,749,032"
VA,25_34,5/29/2020,"3,227,811"
VA,35_44,6/18/2020,"3,974,513"
VA,25_34,7/11/2020,"3,756,352"
PA,18_24,2/23/2020,"2,822,790"
SC,45_54,3/31/2020,"1,695,032"
MN,35_44,3/3/2020,"2,609,360"
MN,65_plus,2/25/2020,"682,782"
IL,35_44,7/9/2020,"5,996,397"
IL,55_64,5/29/2020,"3,260,950"
SC,55_64,6/19/2020,"1,463,330"
SC,18_24,7/8/2020,"889,867"
OR,55_64,6/7/2020,"850,365"
OR,18_24,2/3/2020,"681,554"
OR,65_plus,6/4/2020,"743,699"
OR,65_plus,4/10/2020,"606,580"
OR,55_64,7/27/2020,"1,021,879"
OR,18_24,3/31/2020,"454,570"
LA,65_plus,3/16/2020,"647,691"
KY,65_plus,5/14/2020,"600,713"
SD,45_54,8/3/2020,"407,225"
SD,65_plus,2/10/2020,"105,567"
SD,65_plus,8/4/2020,"143,733"
OR,65_plus,4/28/2020,"691,668"
CT,35_44,6/25/2020,"1,589,062"
NE,35_44,3/26/2020,"833,704"
MN,18_24,7/16/2020,"885,569"
MN,45_54,4/13/2020,"1,408,903"
NE,25_34,4/17/2020,"599,013"
NE,45_54,3/17/2020,"689,484"
MO,55_64,7/13/2020,"1,493,549"
MO,65_plus,4/27/2020,"664,244"
MO,35_44,5/6/2020,"2,865,800"
MO,18_24,4/26/2020,"921,886"
MO,65_plus,7/27/2020,"770,775"
TN,25_34,4/18/2020,"2,199,158"
MI,18_24,4/7/2020,"1,016,067"
VA,55_64,3/28/2020,"1,719,451"
OK,35_44,2/20/2020,"2,209,379"
NY,65_plus,4/2/2020,"2,377,922"
NY,45_54,7/2/2020,"8,811,919"
DC,55_64,7/21/2020,"121,435"
DC,55_64,3/9/2020,"237,433"
CA,18_24,3/22/2020,"6,232,962"
ME,35_44,8/21/2020,"779,456"
ME,65_plus,7/12/2020,"179,481"
ME,35_44,7/13/2020,"586,181"
ME,65_plus,5/28/2020,"238,885"
ME,55_64,8/15/2020,"530,866"
OH,35_44,2/4/2020,"5,537,448"
MN,65_plus,4/25/2020,"472,955"
MN,45_54,5/7/2020,"1,735,787"
MN,45_54,2/21/2020,"2,168,270"
AL,65_plus,3/11/2020,"852,994"
CT,55_64,8/5/2020,"1,127,630"
OH,65_plus,3/26/2020,"1,179,037"
IA,35_44,5/20/2020,"1,431,230"
MO,35_44,3/29/2020,"2,250,380"
MS,45_54,2/12/2020,"1,405,620"
MS,65_plus,7/10/2020,"405,906"
MS,35_44,6/2/2020,"1,746,561"
MA,45_54,3/9/2020,"3,113,874"
MA,65_plus,3/16/2020,"1,065,474"
MA,45_54,7/13/2020,"2,602,045"
MA,65_plus,7/16/2020,"1,163,751"
MN,65_plus,4/26/2020,"412,920"
LA,65_plus,3/29/2020,"290,001"
LA,35_44,5/20/2020,"2,493,671"
LA,65_plus,3/19/2020,"535,879"
LA,45_54,8/22/2020,"294,068"
LA,55_64,4/2/2020,"991,953"
LA,55_64,7/16/2020,"1,084,096"
NH,25_34,3/15/2020,"544,146"
NE,35_44,7/23/2020,"985,596"
NE,35_44,5/18/2020,"885,054"
NE,25_34,6/29/2020,"702,065"
SC,18_24,5/3/2020,"774,050"
NJ,45_54,6/16/2020,"3,680,769"
NJ,55_64,4/21/2020,"1,975,078"
MI,25_34,4/23/2020,"2,409,420"
AZ,18_24,5/10/2020,"1,099,750"
VT,55_64,3/21/2020,"178,977"
VT,45_54,2/17/2020,"406,003"
KY,65_plus,3/29/2020,"354,997"
KY,35_44,6/29/2020,"2,154,617"
WV,65_plus,8/15/2020,"210,094"
MD,18_24,3/17/2020,"1,001,569"
DC,65_plus,7/20/2020,"48,782"
MD,35_44,5/20/2020,"2,647,526"
DC,65_plus,6/23/2020,"45,582"
DC,65_plus,4/7/2020,"35,836"
AL,45_54,7/26/2020,"1,901,973"
MN,45_54,5/2/2020,"1,790,829"
MN,65_plus,5/4/2020,"614,911"
IN,45_54,3/9/2020,"2,556,230"
RI,45_54,2/22/2020,"540,234"
RI,45_54,3/2/2020,"458,430"
SC,35_44,4/2/2020,"2,154,674"
IN,35_44,2/18/2020,"3,116,060"
NV,65_plus,5/29/2020,"468,280"
DE,18_24,5/16/2020,"175,537"
DE,65_plus,3/1/2020,"156,546"
DE,55_64,3/1/2020,"323,629"
MD,65_plus,7/29/2020,"790,153"
WI,45_54,4/20/2020,"1,654,151"
NC,45_54,5/30/2020,"4,170,461"
WY,25_34,8/18/2020,"296,376"
ID,25_34,5/27/2020,"509,705"
ID,45_54,2/9/2020,"555,791"
ID,25_34,2/29/2020,"612,132"
KS,55_64,6/18/2020,"685,428"
NV,35_44,4/29/2020,"1,301,675"
AL,55_64,6/11/2020,"1,390,233"
AZ,55_64,6/12/2020,"1,802,928"
IA,35_44,8/10/2020,"1,408,419"
WY,25_34,2/14/2020,"239,813"
UT,35_44,8/7/2020,"1,475,930"
UT,55_64,4/14/2020,"422,031"
AZ,25_34,7/12/2020,"2,349,760"
AZ,45_54,7/9/2020,"2,341,139"
IA,65_plus,3/24/2020,"335,848"
ND,45_54,4/24/2020,"248,075"
IA,35_44,7/7/2020,"1,467,042"
IA,45_54,4/6/2020,"1,013,023"
KS,18_24,7/5/2020,"503,601"
WV,25_34,6/23/2020,"560,591"
AZ,45_54,7/31/2020,"2,401,211"
AZ,65_plus,3/16/2020,"1,465,060"
OR,55_64,3/25/2020,"787,925"
VT,35_44,8/17/2020,"286,076"
VT,65_plus,6/5/2020,"109,166"
VT,18_24,7/18/2020,"136,417"
AL,35_44,5/12/2020,"2,564,263"
AL,55_64,3/29/2020,"850,692"
NM,55_64,7/17/2020,"461,965"
WV,55_64,2/28/2020,"557,469"
ID,55_64,5/17/2020,"318,155"
AL,35_44,2/10/2020,"2,447,060"
NM,18_24,3/30/2020,"253,233"
HI,35_44,3/16/2020,"1,148,085"
DE,25_34,3/12/2020,"389,886"
DE,55_64,8/20/2020,"351,444"
DE,35_44,7/26/2020,"507,281"
NM,65_plus,2/11/2020,"250,272"
WY,18_24,3/31/2020,"65,977"
WY,18_24,7/28/2020,"124,612"
VT,18_24,5/1/2020,"86,954"
DE,65_plus,8/17/2020,"183,598"
HI,65_plus,8/18/2020,"245,789"
VT,35_44,7/19/2020,"251,717"
VT,65_plus,7/16/2020,"143,740"
MT,35_44,4/13/2020,"332,887"
DC,18_24,4/5/2020,"129,584"
VT,65_plus,4/6/2020,"89,782"
HI,25_34,4/6/2020,"638,884"
DC,25_34,5/16/2020,"407,234"
NY,45_54,2/26/2020,"9,473,568"
NY,65_plus,3/5/2020,"3,583,624"
WA,18_24,4/20/2020,"906,618"
MD,25_34,2/19/2020,"2,585,174"
MT,18_24,8/12/2020,"185,990"
WI,18_24,8/15/2020,"1,097,118"
SC,18_24,3/20/2020,"840,020"
SC,18_24,5/26/2020,"880,246"
KY,18_24,3/10/2020,"832,805"
LA,18_24,3/9/2020,"1,034,526"
LA,55_64,6/7/2020,"733,305"
LA,35_44,5/31/2020,"2,221,773"
MI,35_44,4/18/2020,"3,396,956"
NE,45_54,6/4/2020,"730,990"
GA,18_24,2/18/2020,"1,937,557"
NC,35_44,5/24/2020,"4,261,021"
RI,35_44,4/14/2020,"405,563"
IN,35_44,4/24/2020,"2,910,298"
NV,55_64,8/8/2020,"765,562"
NJ,25_34,3/29/2020,"2,207,231"
KS,55_64,8/22/2020,"83,932"
IA,25_34,5/2/2020,"1,111,063"
IA,55_64,8/18/2020,"745,329"
OR,45_54,2/13/2020,"1,631,803"
UT,25_34,2/11/2020,"1,269,802"
UT,18_24,6/18/2020,"571,447"
UT,55_64,5/11/2020,"473,620"
UT,25_34,7/17/2020,"1,210,406"
WI,45_54,3/8/2020,"2,234,265"
WI,18_24,2/19/2020,"1,032,714"
OK,35_44,5/13/2020,"1,922,166"
KS,55_64,4/11/2020,"510,924"
IA,18_24,6/1/2020,"524,324"
UT,35_44,5/25/2020,"1,342,556"
OR,55_64,7/2/2020,"1,114,723"
AK,45_54,3/10/2020,"336,919"
AK,55_64,5/8/2020,"184,170"
ID,18_24,6/28/2020,"242,206"
NH,35_44,6/16/2020,"660,179"
CT,55_64,8/22/2020,"64,417"
NM,45_54,6/16/2020,"758,836"
ND,25_34,8/18/2020,"296,159"
NM,18_24,3/13/2020,"410,291"
NH,35_44,5/24/2020,"730,166"
WY,25_34,4/6/2020,"157,561"
WV,45_54,7/3/2020,"925,972"
WY,35_44,7/22/2020,"404,415"
WY,45_54,6/27/2020,"329,330"
WY,35_44,8/14/2020,"410,381"
OK,18_24,4/3/2020,"556,243"
KS,45_54,3/29/2020,"848,691"
VT,55_64,2/6/2020,"203,802"
SD,45_54,5/7/2020,"301,692"
DE,65_plus,4/16/2020,"143,013"
DE,35_44,5/5/2020,"423,297"
DE,45_54,2/25/2020,"433,228"
VT,55_64,5/11/2020,"163,830"
WY,55_64,3/7/2020,"143,932"
AR,25_34,6/28/2020,"994,044"
MO,45_54,2/25/2020,"2,458,460"
MO,35_44,2/27/2020,"3,281,848"
AR,55_64,2/9/2020,"652,806"
AR,18_24,2/9/2020,"566,485"
AR,25_34,8/17/2020,"996,604"
AR,45_54,7/7/2020,"1,276,184"
OR,65_plus,3/8/2020,"691,001"
NV,35_44,5/30/2020,"1,420,899"
FL,65_plus,3/27/2020,"3,667,343"
FL,18_24,2/19/2020,"4,455,308"
MN,25_34,6/3/2020,"1,829,753"
CA,65_plus,8/7/2020,"5,492,058"
CA,65_plus,6/19/2020,"5,696,461"
FL,55_64,8/13/2020,"5,447,624"
PA,55_64,7/7/2020,"3,570,888"
PA,45_54,5/5/2020,"4,712,509"
PA,45_54,8/2/2020,"4,467,976"
PA,45_54,4/15/2020,"4,341,712"
PA,65_plus,3/15/2020,"1,383,842"
AR,55_64,5/21/2020,"776,612"
FL,18_24,7/24/2020,"3,331,941"
