"","school","cumulative_students","date","start","number_students","type","loc"
"13839","RAYMONDVILLE ISD TOTAL",9,"2020-12-06","2020-08-24",2081,NA,"TX"
"13840","REAGAN COUNTY ISD",5,"2020-10-25","2020-08-24",856,NA,"TX"
"13841","REAGAN COUNTY ISD TOTAL",NA,"2020-11-22","2020-08-24",837,NA,"TX"
"13842","REAGAN COUNTY ISD TOTAL",NA,"2020-12-06","2020-08-24",837,NA,"TX"
"13843","RED LICK ISD",7,"2020-10-25","2020-08-24",517,NA,"TX"
"13844","RED LICK ISD TOTAL",21,"2020-11-22","2020-08-24",517,NA,"TX"
"13845","RED LICK ISD TOTAL",27,"2020-12-06","2020-08-24",517,NA,"TX"
"13846","RED OAK ISD",60,"2020-10-25","2020-08-24",5962,NA,"TX"
"13847","RED OAK ISD TOTAL",91,"2020-11-22","2020-08-24",6010,NA,"TX"
"13848","RED OAK ISD TOTAL",153,"2020-12-06","2020-08-24",6010,NA,"TX"
"13849","REDWATER ISD",5,"2020-10-25","2020-08-24",NA,NA,"TX"
"13850","REDWATER ISD TOTAL",18,"2020-11-22","2020-08-24",1174,NA,"TX"
"13851","REDWATER ISD TOTAL",23,"2020-12-06","2020-08-24",1174,NA,"TX"
"13852","REFUGIO ISD",0,"2020-10-25","2020-08-24",1259,NA,"TX"
"13853","REFUGIO ISD TOTAL",NA,"2020-11-22","2020-08-24",681,NA,"TX"
"13854","REFUGIO ISD TOTAL",NA,"2020-12-06","2020-08-24",681,NA,"TX"
"13855","REVE PREPARATORY
CHARTER SCHOOL TOTAL",NA,"2020-11-22","2020-08-24",119,NA,"TX"
"13856","REVE PREPARATORY
CHARTER SCHOOL TOTAL",NA,"2020-12-06","2020-08-24",119,NA,"TX"
"13857","RICARDO ISD",0,"2020-10-25","2020-08-24",608,NA,"TX"
"13858","RICARDO ISD TOTAL",0,"2020-11-22","2020-08-24",649,NA,"TX"
"13859","RICARDO ISD TOTAL",NA,"2020-12-06","2020-08-24",649,NA,"TX"
"13860","RICE CISD",3,"2020-10-25","2020-08-24",1235,NA,"TX"
"13861","RICE CISD TOTAL",14,"2020-11-22","2020-08-24",1226,NA,"TX"
"13862","RICE CISD TOTAL",15,"2020-12-06","2020-08-24",1226,NA,"TX"
"13863","RICE ISD",11,"2020-10-25","2020-08-24",965,NA,"TX"
"13864","RICE ISD TOTAL",NA,"2020-11-22","2020-08-24",967,NA,"TX"
"13865","RICE ISD TOTAL",NA,"2020-12-06","2020-08-24",967,NA,"TX"
"13866","RICHARD MILBURN ALTER
HIGH SCHOOL (KILLEEN)
TOTAL",5,"2020-11-22","2020-08-24",1899,NA,"TX"
"13867","RICHARD MILBURN ALTER
HIGH SCHOOL (KILLEEN)
TOTAL",8,"2020-12-06","2020-08-24",1899,NA,"TX"
"13868","RICHARDS ISD TOTAL",NA,"2020-11-22","2020-08-24",182,NA,"TX"
"13869","RICHARDS ISD TOTAL",NA,"2020-12-06","2020-08-24",182,NA,"TX"
"13870","RICHARDSON ISD",140,"2020-10-25","2020-08-24",37581,NA,"TX"
"13871","RICHARDSON ISD TOTAL",319,"2020-11-22","2020-08-24",37824,NA,"TX"
"13872","RICHARDSON ISD TOTAL",407,"2020-12-06","2020-08-24",37824,NA,"TX"
"13873","RICHLAND COLLEGIATE HIGH
SCHOOL TOTAL",NA,"2020-11-22","2020-08-24",498,NA,"TX"
"13874","RICHLAND COLLEGIATE HIGH
SCHOOL TOTAL",NA,"2020-12-06","2020-08-24",498,NA,"TX"
"13875","RICHLAND SPRINGS ISD",0,"2020-10-25","2020-08-24",109,NA,"TX"
"13876","RICHLAND SPRINGS ISD
TOTAL",0,"2020-11-22","2020-08-24",112,NA,"TX"
"13877","RICHLAND SPRINGS ISD
TOTAL",0,"2020-12-06","2020-08-24",112,NA,"TX"
"13878","RIESEL ISD",8,"2020-10-25","2020-08-24",644,NA,"TX"
"13879","RIESEL ISD TOTAL",NA,"2020-11-22","2020-08-24",645,NA,"TX"
"13880","RIESEL ISD TOTAL",NA,"2020-12-06","2020-08-24",645,NA,"TX"
"13881","RIO GRANDE CITY CISD
TOTAL",NA,"2020-11-22","2020-08-24",10007,NA,"TX"
"13882","RIO GRANDE CITY CISD
TOTAL",9,"2020-12-06","2020-08-24",10007,NA,"TX"
"13883","RIO HONDO ISD",2,"2020-10-25","2020-08-24",2127,NA,"TX"
"13884","RIO HONDO ISD TOTAL",NA,"2020-11-22","2020-08-24",1732,NA,"TX"
"13885","RIO HONDO ISD TOTAL",NA,"2020-12-06","2020-08-24",1732,NA,"TX"
"13886","RIO VISTA ISD",1,"2020-10-25","2020-08-24",775,NA,"TX"
"13887","RIO VISTA ISD TOTAL",NA,"2020-11-22","2020-08-24",771,NA,"TX"
"13888","RIO VISTA ISD TOTAL",NA,"2020-12-06","2020-08-24",771,NA,"TX"
"13889","RISE ACADEMY",1,"2020-10-25","2020-08-24",276,NA,"TX"
"13890","RISE ACADEMY TOTAL",NA,"2020-11-22","2020-08-24",274,NA,"TX"
"13891","RISE ACADEMY TOTAL",NA,"2020-12-06","2020-08-24",274,NA,"TX"
"13892","RISING STAR ISD TOTAL",NA,"2020-11-22","2020-08-24",186,NA,"TX"
"13893","RISING STAR ISD TOTAL",NA,"2020-12-06","2020-08-24",186,NA,"TX"
"13894","RIVER ROAD ISD",12,"2020-10-25","2020-08-24",1297,NA,"TX"
"13895","RIVER ROAD ISD TOTAL",80,"2020-11-22","2020-08-24",1284,NA,"TX"
"13896","RIVER ROAD ISD TOTAL",91,"2020-12-06","2020-08-24",1284,NA,"TX"
"13897","RIVERCREST ISD",6,"2020-10-25","2020-08-24",683,NA,"TX"
"13898","RIVERCREST ISD TOTAL",NA,"2020-11-22","2020-08-24",660,NA,"TX"
"13899","RIVERCREST ISD TOTAL",NA,"2020-12-06","2020-08-24",660,NA,"TX"
"13900","RIVIERA ISD TOTAL",NA,"2020-11-22","2020-08-24",435,NA,"TX"
"13901","RIVIERA ISD TOTAL",NA,"2020-12-06","2020-08-24",435,NA,"TX"
"13902","ROBERT LEE ISD",1,"2020-10-25","2020-08-24",256,NA,"TX"
"13903","ROBERT LEE ISD TOTAL",6,"2020-11-22","2020-08-24",258,NA,"TX"
"13904","ROBERT LEE ISD TOTAL",7,"2020-12-06","2020-08-24",258,NA,"TX"
"13905","ROBINSON ISD",32,"2020-10-25","2020-08-24",2413,NA,"TX"
"13906","ROBINSON ISD TOTAL",58,"2020-11-22","2020-08-24",2405,NA,"TX"
"13907","ROBINSON ISD TOTAL",93,"2020-12-06","2020-08-24",2405,NA,"TX"
"13908","ROBSTOWN ISD",7,"2020-10-25","2020-08-24",2565,NA,"TX"
"13909","ROBSTOWN ISD TOTAL",18,"2020-11-22","2020-08-24",2602,NA,"TX"
"13910","ROBSTOWN ISD TOTAL",22,"2020-12-06","2020-08-24",2602,NA,"TX"
"13911","ROBY CISD",3,"2020-10-25","2020-08-24",311,NA,"TX"
"13912","ROBY CISD TOTAL",NA,"2020-11-22","2020-08-24",313,NA,"TX"
"13913","ROBY CISD TOTAL",NA,"2020-12-06","2020-08-24",313,NA,"TX"
"13914","ROCHELLE ISD",1,"2020-10-25","2020-08-24",199,NA,"TX"
"13915","ROCHELLE ISD TOTAL",NA,"2020-11-22","2020-08-24",195,NA,"TX"
"13916","ROCHELLE ISD TOTAL",NA,"2020-12-06","2020-08-24",195,NA,"TX"
"13917","ROCKDALE ISD",16,"2020-10-25","2020-08-24",1442,NA,"TX"
"13918","ROCKDALE ISD TOTAL",NA,"2020-11-22","2020-08-24",1453,NA,"TX"
"13919","ROCKDALE ISD TOTAL",NA,"2020-12-06","2020-08-24",1453,NA,"TX"
"13920","ROCKSPRINGS ISD TOTAL",NA,"2020-11-22","2020-08-24",151,NA,"TX"
"13921","ROCKSPRINGS ISD TOTAL",NA,"2020-12-06","2020-08-24",151,NA,"TX"
"13922","ROCKWALL ISD",56,"2020-10-25","2020-08-24",16919,NA,"TX"
"13923","ROCKWALL ISD TOTAL",199,"2020-11-22","2020-08-24",13781,NA,"TX"
"13924","ROCKWALL ISD TOTAL",324,"2020-12-06","2020-08-24",13781,NA,"TX"
"13925","ROGERS ISD",7,"2020-10-25","2020-08-24",883,NA,"TX"
"13926","ROGERS ISD TOTAL",NA,"2020-11-22","2020-08-24",891,NA,"TX"
"13927","ROGERS ISD TOTAL",NA,"2020-12-06","2020-08-24",891,NA,"TX"
"13928","ROMA ISD TOTAL",NA,"2020-11-22","2020-08-24",121,NA,"TX"
"13929","ROMA ISD TOTAL",NA,"2020-12-06","2020-08-24",121,NA,"TX"
"13930","ROOSEVELT ISD",10,"2020-10-25","2020-08-24",1024,NA,"TX"
"13931","ROOSEVELT ISD TOTAL",NA,"2020-11-22","2020-08-24",1014,NA,"TX"
"13932","ROOSEVELT ISD TOTAL",49,"2020-12-06","2020-08-24",1014,NA,"TX"
"13933","ROPES ISD",9,"2020-10-25","2020-08-24",477,NA,"TX"
"13934","ROPES ISD TOTAL",11,"2020-11-22","2020-08-24",474,NA,"TX"
"13935","ROPES ISD TOTAL",11,"2020-12-06","2020-08-24",474,NA,"TX"
"13936","ROSCOE COLLEGIATE ISD",6,"2020-10-25","2020-08-24",718,NA,"TX"
"13937","ROSCOE COLLEGIATE ISD
TOTAL",NA,"2020-11-22","2020-08-24",681,NA,"TX"
"13938","ROSCOE COLLEGIATE ISD
TOTAL",NA,"2020-12-06","2020-08-24",681,NA,"TX"
"13939","ROSEBUD-LOTT ISD",1,"2020-10-25","2020-08-24",687,NA,"TX"
"13940","ROSEBUD-LOTT ISD TOTAL",NA,"2020-11-22","2020-08-24",690,NA,"TX"
"13941","ROSEBUD-LOTT ISD TOTAL",NA,"2020-12-06","2020-08-24",690,NA,"TX"
"13942","ROTAN ISD",1,"2020-10-25","2020-08-24",239,NA,"TX"
"13943","ROTAN ISD TOTAL",8,"2020-11-22","2020-08-24",238,NA,"TX"
"13944","ROTAN ISD TOTAL",9,"2020-12-06","2020-08-24",238,NA,"TX"
"13945","ROUND ROCK ISD",65,"2020-10-25","2020-08-24",48261,NA,"TX"
"13946","ROUND ROCK ISD TOTAL",120,"2020-11-22","2020-08-24",48334,NA,"TX"
"13947","ROUND ROCK ISD TOTAL",120,"2020-12-06","2020-08-24",48334,NA,"TX"
"13948","ROUND TOP-CARMINE ISD",2,"2020-10-25","2020-08-24",237,NA,"TX"
"13949","ROUND TOP-CARMINE ISD
TOTAL",NA,"2020-11-22","2020-08-24",235,NA,"TX"
"13950","ROUND TOP-CARMINE ISD
TOTAL",NA,"2020-12-06","2020-08-24",235,NA,"TX"
"13951","ROYAL ISD",1,"2020-10-25","2020-08-24",2453,NA,"TX"
"13952","ROYAL ISD TOTAL",NA,"2020-11-22","2020-08-24",2472,NA,"TX"
"13953","ROYAL ISD TOTAL",NA,"2020-12-06","2020-08-24",2472,NA,"TX"
"13954","ROYSE CITY ISD",10,"2020-10-25","2020-08-24",6849,NA,"TX"
"13955","ROYSE CITY ISD TOTAL",NA,"2020-11-22","2020-08-24",6882,NA,"TX"
"13956","ROYSE CITY ISD TOTAL",NA,"2020-12-06","2020-08-24",6882,NA,"TX"
"13957","RULE ISD TOTAL",NA,"2020-11-22","2020-08-24",141,NA,"TX"
"13958","RULE ISD TOTAL",NA,"2020-12-06","2020-08-24",141,NA,"TX"
"13959","RUNGE ISD TOTAL",NA,"2020-11-22","2020-08-24",229,NA,"TX"
"13960","RUNGE ISD TOTAL",NA,"2020-12-06","2020-08-24",229,NA,"TX"
"13961","RUSK ISD TOTAL",NA,"2020-11-22","2020-08-24",1968,NA,"TX"
"13962","RUSK ISD TOTAL",NA,"2020-12-06","2020-08-24",1968,NA,"TX"
"13963","S AND S CISD",3,"2020-10-25","2020-08-24",988,NA,"TX"
"13964","S AND S CISD TOTAL",NA,"2020-11-22","2020-08-24",985,NA,"TX"
"13965","S AND S CISD TOTAL",NA,"2020-12-06","2020-08-24",985,NA,"TX"
"13966","SABINAL ISD",1,"2020-10-25","2020-08-24",399,NA,"TX"
"13967","SABINAL ISD TOTAL",NA,"2020-11-22","2020-08-24",426,NA,"TX"
"13968","SABINAL ISD TOTAL",NA,"2020-12-06","2020-08-24",426,NA,"TX"
"13969","SABINE ISD",3,"2020-10-25","2020-08-24",1534,NA,"TX"
"13970","SABINE ISD TOTAL",NA,"2020-11-22","2020-08-24",1515,NA,"TX"
"13971","SABINE ISD TOTAL",NA,"2020-12-06","2020-08-24",1515,NA,"TX"
"13972","SABINE PASS ISD TOTAL",NA,"2020-11-22","2020-08-24",388,NA,"TX"
"13973","SABINE PASS ISD TOTAL",NA,"2020-12-06","2020-08-24",388,NA,"TX"
"13974","SAINT JO ISD TOTAL",NA,"2020-11-22","2020-08-24",319,NA,"TX"
"13975","SAINT JO ISD TOTAL",NA,"2020-12-06","2020-08-24",319,NA,"TX"
"13976","SALADO ISD",3,"2020-10-25","2020-08-24",2114,NA,"TX"
"13977","SALADO ISD TOTAL",NA,"2020-11-22","2020-08-24",2106,NA,"TX"
"13978","SALADO ISD TOTAL",NA,"2020-12-06","2020-08-24",2106,NA,"TX"
"13979","SALTILLO ISD",3,"2020-10-25","2020-08-24",263,NA,"TX"
"13980","SALTILLO ISD TOTAL",NA,"2020-11-22","2020-08-24",255,NA,"TX"
"13981","SALTILLO ISD TOTAL",NA,"2020-12-06","2020-08-24",255,NA,"TX"
"13982","SAM HOUSTON STATE
UNIVERSITY CHARTER
SCHOOL TOTAL",NA,"2020-11-22","2020-08-24",400,NA,"TX"
"13983","SAM HOUSTON STATE
UNIVERSITY CHARTER
SCHOOL TOTAL",NA,"2020-12-06","2020-08-24",400,NA,"TX"
"13984","SAM RAYBURN ISD",1,"2020-10-25","2020-08-24",523,NA,"TX"
"13985","SAM RAYBURN ISD TOTAL",NA,"2020-11-22","2020-08-24",518,NA,"TX"
"13986","SAM RAYBURN ISD TOTAL",NA,"2020-12-06","2020-08-24",518,NA,"TX"
"13987","SAN ANGELO ISD",53,"2020-10-25","2020-08-24",14051,NA,"TX"
"13988","SAN ANGELO ISD TOTAL",67,"2020-11-22","2020-08-24",14097,NA,"TX"
"13989","SAN ANGELO ISD TOTAL",67,"2020-12-06","2020-08-24",14097,NA,"TX"
"13990","SAN ANTONIO ISD",33,"2020-10-25","2020-08-24",45664,NA,"TX"
"13991","SAN ANTONIO ISD TOTAL",114,"2020-11-22","2020-08-24",45857,NA,"TX"
"13992","SAN ANTONIO ISD TOTAL",156,"2020-12-06","2020-08-24",45857,NA,"TX"
"13993","SAN ANTONIO PREPARATORY
CHARTER SCHOOL TOTAL",0,"2020-11-22","2020-08-24",216,NA,"TX"
"13994","SAN ANTONIO PREPARATORY
CHARTER SCHOOL TOTAL",0,"2020-12-06","2020-08-24",216,NA,"TX"
"13995","SAN AUGUSTINE ISD",1,"2020-10-25","2020-08-24",699,NA,"TX"
"13996","SAN AUGUSTINE ISD TOTAL",NA,"2020-11-22","2020-08-24",688,NA,"TX"
"13997","SAN AUGUSTINE ISD TOTAL",NA,"2020-12-06","2020-08-24",688,NA,"TX"
"13998","SAN BENITO CISD TOTAL",NA,"2020-11-22","2020-08-24",9721,NA,"TX"
"13999","SAN BENITO CISD TOTAL",NA,"2020-12-06","2020-08-24",9721,NA,"TX"
"14000","SAN DIEGO ISD TOTAL",22,"2020-11-22","2020-08-24",1489,NA,"TX"
"14001","SAN DIEGO ISD TOTAL",22,"2020-12-06","2020-08-24",1489,NA,"TX"
"14002","SAN ELIZARIO ISD",12,"2020-10-25","2020-08-24",3215,NA,"TX"
"14003","SAN ELIZARIO ISD TOTAL",NA,"2020-11-22","2020-08-24",3195,NA,"TX"
"14004","SAN ELIZARIO ISD TOTAL",NA,"2020-12-06","2020-08-24",3195,NA,"TX"
"14005","SAN FELIPE-DEL RIO CISD",26,"2020-10-25","2020-08-24",9850,NA,"TX"
"14006","SAN FELIPE-DEL RIO CISD
TOTAL",56,"2020-11-22","2020-08-24",9865,NA,"TX"
"14007","SAN FELIPE-DEL RIO CISD
TOTAL",69,"2020-12-06","2020-08-24",9865,NA,"TX"
"14008","SAN ISIDRO ISD TOTAL",NA,"2020-11-22","2020-08-24",197,NA,"TX"
"14009","SAN ISIDRO ISD TOTAL",NA,"2020-12-06","2020-08-24",197,NA,"TX"
"14010","SAN MARCOS CISD TOTAL",29,"2020-11-22","2020-08-24",8065,NA,"TX"
"14011","SAN MARCOS CISD TOTAL",35,"2020-12-06","2020-08-24",8065,NA,"TX"
"14012","SAN PERLITA ISD",9,"2020-10-25","2020-08-24",225,NA,"TX"
"14013","SAN PERLITA ISD TOTAL",NA,"2020-11-22","2020-08-24",232,NA,"TX"
"14014","SAN PERLITA ISD TOTAL",NA,"2020-12-06","2020-08-24",232,NA,"TX"
"14015","SAN SABA ISD",4,"2020-10-25","2020-08-24",728,NA,"TX"
"14016","SAN SABA ISD TOTAL",NA,"2020-11-22","2020-08-24",723,NA,"TX"
"14017","SAN SABA ISD TOTAL",NA,"2020-12-06","2020-08-24",723,NA,"TX"
"14018","SAN VICENTE ISD TOTAL",NA,"2020-11-22","2020-08-24",5,NA,"TX"
"14019","SAN VICENTE ISD TOTAL",NA,"2020-12-06","2020-08-24",5,NA,"TX"
"14020","SANDS CISD",4,"2020-10-25","2020-08-24",258,NA,"TX"
"14021","SANDS CISD TOTAL",NA,"2020-11-22","2020-08-24",263,NA,"TX"
"14022","SANDS CISD TOTAL",NA,"2020-12-06","2020-08-24",263,NA,"TX"
"14023","SANFORD-FRITCH ISD",2,"2020-10-25","2020-08-24",693,NA,"TX"
"14024","SANFORD-FRITCH ISD TOTAL",NA,"2020-11-22","2020-08-24",687,NA,"TX"
"14025","SANFORD-FRITCH ISD TOTAL",NA,"2020-12-06","2020-08-24",687,NA,"TX"
"14026","SANGER ISD",9,"2020-10-25","2020-08-24",2545,NA,"TX"
"14027","SANGER ISD TOTAL",40,"2020-11-22","2020-08-24",2560,NA,"TX"
"14028","SANGER ISD TOTAL",42,"2020-12-06","2020-08-24",2560,NA,"TX"
"14029","SANTA ANNA ISD",8,"2020-10-25","2020-08-24",265,NA,"TX"
"14030","SANTA ANNA ISD TOTAL",NA,"2020-11-22","2020-08-24",262,NA,"TX"
"14031","SANTA ANNA ISD TOTAL",NA,"2020-12-06","2020-08-24",262,NA,"TX"
"14032","SANTA FE ISD",9,"2020-10-25","2020-08-24",4323,NA,"TX"
"14033","SANTA FE ISD TOTAL",20,"2020-11-22","2020-08-24",4349,NA,"TX"
"14034","SANTA FE ISD TOTAL",25,"2020-12-06","2020-08-24",4349,NA,"TX"
"14035","SANTA GERTRUDIS ISD",20,"2020-10-25","2020-08-24",721,NA,"TX"
"14036","SANTA GERTRUDIS ISD
TOTAL",NA,"2020-11-22","2020-08-24",764,NA,"TX"
"14037","SANTA GERTRUDIS ISD
TOTAL",NA,"2020-12-06","2020-08-24",764,NA,"TX"
"14038","SANTA MARIA ISD TOTAL",NA,"2020-11-22","2020-08-24",606,NA,"TX"
"14039","SANTA MARIA ISD TOTAL",NA,"2020-12-06","2020-08-24",606,NA,"TX"
"14040","SANTA ROSA ISD TOTAL",NA,"2020-11-22","2020-08-24",936,NA,"TX"
"14041","SANTA ROSA ISD TOTAL",0,"2020-12-06","2020-08-24",936,NA,"TX"
"14042","SANTO ISD TOTAL",NA,"2020-11-22","2020-08-24",451,NA,"TX"
"14043","SANTO ISD TOTAL",NA,"2020-12-06","2020-08-24",451,NA,"TX"
"14044","SAVOY ISD",0,"2020-10-25","2020-08-24",306,NA,"TX"
"14045","SAVOY ISD TOTAL",0,"2020-11-22","2020-08-24",303,NA,"TX"
"14046","SAVOY ISD TOTAL",0,"2020-12-06","2020-08-24",303,NA,"TX"
"14047","SCHERTZ-CIBOLO-U CITY ISD",34,"2020-10-25","2020-08-24",15546,NA,"TX"
"14048","SCHERTZ-CIBOLO-U CITY ISD
TOTAL",48,"2020-11-22","2020-08-24",15712,NA,"TX"
"14049","SCHERTZ-CIBOLO-U CITY ISD
TOTAL",92,"2020-12-06","2020-08-24",15712,NA,"TX"
"14050","SCHLEICHER ISD",0,"2020-10-25","2020-08-24",514,NA,"TX"
"14051","SCHLEICHER ISD TOTAL",6,"2020-11-22","2020-08-24",521,NA,"TX"
"14052","SCHLEICHER ISD TOTAL",6,"2020-12-06","2020-08-24",521,NA,"TX"
"14053","SCHOOL OF EXCELLENCE IN
EDUCATION",2,"2020-10-25","2020-08-24",367,NA,"TX"
"14054","SCHOOL OF EXCELLENCE IN
EDUCATION TOTAL",NA,"2020-11-22","2020-08-24",354,NA,"TX"
"14055","SCHOOL OF EXCELLENCE IN
EDUCATION TOTAL",NA,"2020-12-06","2020-08-24",354,NA,"TX"
"14056","SCHOOL OF SCIENCE AND
TECHNOLOGY",1,"2020-10-25","2020-08-24",3330,NA,"TX"
"14057","SCHOOL OF SCIENCE AND
TECHNOLOGY DISCOVERY",5,"2020-10-25","2020-08-24",4804,NA,"TX"
"14058","SCHOOL OF SCIENCE AND
TECHNOLOGY DISCOVERY
TOTAL",8,"2020-11-22","2020-08-24",4808,NA,"TX"
"14059","SCHOOL OF SCIENCE AND
TECHNOLOGY DISCOVERY
TOTAL",8,"2020-12-06","2020-08-24",4808,NA,"TX"
"14060","SCHOOL OF SCIENCE AND
TECHNOLOGY TOTAL",NA,"2020-11-22","2020-08-24",3277,NA,"TX"
"14061","SCHOOL OF SCIENCE AND
TECHNOLOGY TOTAL",NA,"2020-12-06","2020-08-24",3277,NA,"TX"
"14062","SCHULENBURG ISD",1,"2020-10-25","2020-08-24",686,NA,"TX"
"14063","SCHULENBURG ISD TOTAL",11,"2020-11-22","2020-08-24",690,NA,"TX"
"14064","SCHULENBURG ISD TOTAL",NA,"2020-12-06","2020-08-24",690,NA,"TX"
"14065","SCURRY-ROSSER ISD",3,"2020-10-25","2020-08-24",1057,NA,"TX"
"14066","SCURRY-ROSSER ISD TOTAL",NA,"2020-11-22","2020-08-24",1072,NA,"TX"
"14067","SCURRY-ROSSER ISD TOTAL",28,"2020-12-06","2020-08-24",1072,NA,"TX"
"14068","SEAGRAVES ISD",1,"2020-10-25","2020-08-24",550,NA,"TX"
"14069","SEAGRAVES ISD TOTAL",NA,"2020-11-22","2020-08-24",509,NA,"TX"
"14070","SEAGRAVES ISD TOTAL",NA,"2020-12-06","2020-08-24",509,NA,"TX"
"14071","SEALY ISD",5,"2020-10-25","2020-08-24",2790,NA,"TX"
"14072","SEALY ISD TOTAL",NA,"2020-11-22","2020-08-24",2816,NA,"TX"
"14073","SEALY ISD TOTAL",NA,"2020-12-06","2020-08-24",2816,NA,"TX"
"14074","SEASHORE CHARTER
SCHOOLS TOTAL",NA,"2020-11-22","2020-08-24",498,NA,"TX"
"14075","SEASHORE CHARTER
SCHOOLS TOTAL",NA,"2020-12-06","2020-08-24",498,NA,"TX"
"14076","SEGUIN ISD",6,"2020-10-25","2020-08-24",6737,NA,"TX"
"14077","SEGUIN ISD TOTAL",13,"2020-11-22","2020-08-24",6893,NA,"TX"
"14078","SEGUIN ISD TOTAL",19,"2020-12-06","2020-08-24",6893,NA,"TX"
"14079","SEMINOLE ISD",13,"2020-10-25","2020-08-24",2953,NA,"TX"
"14080","SEMINOLE ISD TOTAL",21,"2020-11-22","2020-08-24",2926,NA,"TX"
"14081","SEMINOLE ISD TOTAL",21,"2020-12-06","2020-08-24",2926,NA,"TX"
"14082","SER-NINOS CHARTER
SCHOOL TOTAL",0,"2020-11-22","2020-08-24",1096,NA,"TX"
"14083","SER-NINOS CHARTER
SCHOOL TOTAL",NA,"2020-12-06","2020-08-24",1096,NA,"TX"
"14084","SEYMOUR ISD",1,"2020-10-25","2020-08-24",616,NA,"TX"
"14085","SEYMOUR ISD TOTAL",NA,"2020-11-22","2020-08-24",621,NA,"TX"
"14086","SEYMOUR ISD TOTAL",NA,"2020-12-06","2020-08-24",621,NA,"TX"
"14087","SHALLOWATER ISD",49,"2020-10-25","2020-08-24",1694,NA,"TX"
"14088","SHALLOWATER ISD TOTAL",92,"2020-11-22","2020-08-24",1707,NA,"TX"
"14089","SHALLOWATER ISD TOTAL",95,"2020-12-06","2020-08-24",1707,NA,"TX"
"14090","SHAMROCK ISD TOTAL",NA,"2020-11-22","2020-08-24",407,NA,"TX"
"14091","SHAMROCK ISD TOTAL",NA,"2020-12-06","2020-08-24",407,NA,"TX"
"14092","SHARYLAND ISD TOTAL",23,"2020-11-22","2020-08-24",9763,NA,"TX"
"14093","SHARYLAND ISD TOTAL",35,"2020-12-06","2020-08-24",9763,NA,"TX"
"14094","SHELBYVILLE ISD",4,"2020-10-25","2020-08-24",773,NA,"TX"
"14095","SHELBYVILLE ISD TOTAL",6,"2020-11-22","2020-08-24",728,NA,"TX"
"14096","SHELBYVILLE ISD TOTAL",9,"2020-12-06","2020-08-24",728,NA,"TX"
"14097","SHELDON ISD TOTAL",40,"2020-11-22","2020-08-24",10215,NA,"TX"
"14098","SHELDON ISD TOTAL",50,"2020-12-06","2020-08-24",10215,NA,"TX"
"14099","SHEPHERD ISD",1,"2020-10-25","2020-08-24",1909,NA,"TX"
"14100","SHEPHERD ISD TOTAL",NA,"2020-11-22","2020-08-24",1921,NA,"TX"
"14101","SHEPHERD ISD TOTAL",NA,"2020-12-06","2020-08-24",1921,NA,"TX"
"14102","SHERMAN ISD",28,"2020-10-25","2020-08-24",7483,NA,"TX"
"14103","SHERMAN ISD TOTAL",84,"2020-11-22","2020-08-24",7512,NA,"TX"
"14104","SHERMAN ISD TOTAL",93,"2020-12-06","2020-08-24",7512,NA,"TX"
"14105","SHINER ISD",5,"2020-10-25","2020-08-24",709,NA,"TX"
"14106","SHINER ISD TOTAL",5,"2020-11-22","2020-08-24",691,NA,"TX"
"14107","SHINER ISD TOTAL",6,"2020-12-06","2020-08-24",691,NA,"TX"
"14108","SIDNEY ISD TOTAL",NA,"2020-11-22","2020-08-24",143,NA,"TX"
"14109","SIDNEY ISD TOTAL",NA,"2020-12-06","2020-08-24",143,NA,"TX"
"14110","SIERRA BLANCA ISD TOTAL",NA,"2020-11-22","2020-08-24",95,NA,"TX"
"14111","SIERRA BLANCA ISD TOTAL",NA,"2020-12-06","2020-08-24",95,NA,"TX"
"14112","SILSBEE ISD",4,"2020-10-25","2020-08-24",2720,NA,"TX"
"14113","SILSBEE ISD TOTAL",7,"2020-11-22","2020-08-24",2746,NA,"TX"
"14114","SILSBEE ISD TOTAL",7,"2020-12-06","2020-08-24",2746,NA,"TX"
"14115","SILVERTON ISD",0,"2020-10-25","2020-08-24",181,NA,"TX"
"14116","SILVERTON ISD TOTAL",NA,"2020-11-22","2020-08-24",188,NA,"TX"
"14117","SILVERTON ISD TOTAL",NA,"2020-12-06","2020-08-24",188,NA,"TX"
"14118","SIMMS ISD",3,"2020-10-25","2020-08-24",487,NA,"TX"
"14119","SIMMS ISD TOTAL",NA,"2020-11-22","2020-08-24",483,NA,"TX"
"14120","SIMMS ISD TOTAL",NA,"2020-12-06","2020-08-24",483,NA,"TX"
"14121","SINTON ISD",10,"2020-10-25","2020-08-24",2084,NA,"TX"
"14122","SINTON ISD TOTAL",NA,"2020-11-22","2020-08-24",2115,NA,"TX"
"14123","SINTON ISD TOTAL",NA,"2020-12-06","2020-08-24",2115,NA,"TX"
"14124","SIVELLS BEND ISD TOTAL",NA,"2020-11-22","2020-08-24",49,NA,"TX"
"14125","SIVELLS BEND ISD TOTAL",0,"2020-12-06","2020-08-24",49,NA,"TX"
"14126","SKIDMORE-TYNAN ISD",8,"2020-10-25","2020-08-24",805,NA,"TX"
"14127","SKIDMORE-TYNAN ISD TOTAL",NA,"2020-11-22","2020-08-24",814,NA,"TX"
"14128","SKIDMORE-TYNAN ISD TOTAL",NA,"2020-12-06","2020-08-24",814,NA,"TX"
